Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
2574,868.0,276000,True,False,False,False,False
1274,508.0,203000,True,False,False,False,False
1456,440.0,155835,True,False,False,False,False
1240,826.0,194000,True,False,False,False,False
1208,628.0,195400,True,False,False,False,False
1546,796.0,217000,True,False,False,False,False
1500,674.0,212999,True,False,False,False,False
1270,524.0,175900,True,False,False,False,False
1795,578.0,191000,True,False,False,False,False
1314,440.0,176432,True,False,False,False,False
2062,454.0,277000,True,False,False,False,False
1873,619.0,207000,True,False,False,False,False
2144,389.0,277000,True,False,False,False,False
1953,501.0,240000,True,False,False,False,False
2087,444.0,187500,True,False,False,False,False
1743,529.0,279000,True,False,False,False,False
1022,747.0,139500,True,False,False,False,False
990,299.0,126000,True,False,False,False,False
1200,521.0,177500,True,False,False,False,False
1308,497.0,175000,True,False,False,False,False
1796,546.0,211000,True,False,False,False,False
990,384.0,146000,True,False,False,False,False
1097,242.0,147900,True,False,False,False,False
990,0.0,123600,True,False,False,False,False
1786,684.0,204750,True,False,False,False,False
1873,597.0,235500,True,False,False,False,False
1753,534.0,217000,True,False,False,False,False
1690,517.0,190550,True,False,False,False,False
1842,486.0,217500,True,False,False,False,False
1479,558.0,226000,True,False,False,False,False
1668,500.0,180000,True,False,False,False,False
894,440.0,131000,True,False,False,False,False
1025,370.0,153500,True,False,False,False,False
1009,576.0,160000,True,False,False,False,False
1040,748.0,134900,True,False,False,False,False
907,308.0,130000,True,False,False,False,False
879,440.0,120000,True,False,False,False,False
882,461.0,112500,True,False,False,False,False
969,440.0,122000,True,False,False,False,False
864,576.0,127000,True,False,False,False,False
875,728.0,117000,True,False,False,False,False
2000,888.0,305900,True,False,False,False,False
2169,647.0,228500,True,False,False,False,False
1673,583.0,270000,True,False,False,False,False
1459,527.0,192000,True,False,False,False,False
1932,610.0,213000,True,False,False,False,False
1729,542.0,200000,True,False,False,False,False
2452,683.0,267000,True,False,False,False,False
1592,484.0,228000,True,False,False,False,False
2439,560.0,275000,True,False,False,False,False
1992,608.0,211000,True,False,False,False,False
1668,702.0,285000,True,False,False,False,False
2090,556.0,240000,True,False,False,False,False
848,420.0,131500,False,False,False,False,True
1341,482.0,246900,True,False,False,False,False
1928,434.0,219500,True,False,False,False,False
1337,531.0,185000,True,False,False,False,False
1476,552.0,179400,True,False,False,False,False
1797,639.0,213500,True,False,False,False,False
1422,626.0,179600,True,False,False,False,False
1190,578.0,173500,True,False,False,False,False
1330,437.0,167840,True,False,False,False,False
1491,484.0,168675,True,False,False,False,False
1536,400.0,167000,True,False,False,False,False
1214,461.0,140000,True,False,False,False,False
936,384.0,118500,True,False,False,False,False
1088,520.0,110000,True,False,False,False,False
960,432.0,94750,True,False,False,False,False
1351,576.0,122000,True,False,False,False,False
1179,622.0,110000,True,False,False,False,False
816,0.0,118500,False,False,True,False,False
1044,528.0,133500,True,False,False,False,False
1113,504.0,148000,True,False,False,False,False
2233,579.0,141000,False,False,True,False,False
1125,430.0,155000,True,False,False,False,False
1090,450.0,157000,True,False,False,False,False
1408,489.0,171500,True,False,False,False,False
5095,1154.0,183850,True,False,False,False,False
4676,884.0,184750,True,False,False,False,False
1072,525.0,140000,False,False,False,False,True
960,392.0,131750,True,False,False,False,False
1152,0.0,61500,False,False,True,False,False
948,248.0,111000,True,False,False,False,False
1195,0.0,98500,False,False,True,False,False
774,0.0,79000,True,False,False,False,False
865,216.0,108500,True,False,False,False,False
894,400.0,110000,True,False,False,False,False
1346,384.0,112000,True,False,False,False,False
768,355.0,125000,True,False,False,False,False
864,528.0,79275,True,False,False,False,False
948,280.0,119000,True,False,False,False,False
3395,0.0,200000,False,True,False,False,False
2592,0.0,150000,False,False,True,False,False
1502,180.0,165000,True,False,False,False,False
789,200.0,96500,True,False,False,False,False
1422,352.0,136500,True,False,False,False,False
1298,240.0,146500,True,False,False,False,False
1768,240.0,175000,True,False,False,False,False
1098,216.0,148500,True,False,False,False,False
1436,228.0,141500,True,False,False,False,False
1426,216.0,189950,True,False,False,False,False
1461,225.0,135000,True,False,False,False,False
1646,240.0,164000,True,False,False,False,False
694,352.0,90350,True,False,False,False,False
1250,552.0,139000,True,False,False,False,False
954,240.0,119750,True,False,False,False,False
1958,492.0,145000,False,False,True,False,False
2002,871.0,145000,False,False,True,False,False
1718,264.0,238000,True,False,False,False,False
1226,400.0,153500,True,False,False,False,False
2624,864.0,239000,True,False,False,False,False
3194,380.0,359100,True,False,False,False,False
1755,231.0,188000,True,False,False,False,False
1991,432.0,220000,True,False,False,False,False
1355,528.0,140000,False,True,False,False,False
2727,440.0,315000,True,False,False,False,False
2320,180.0,259500,True,False,False,False,False
1839,416.0,257500,True,False,False,False,False
1740,240.0,219500,True,False,False,False,False
2259,450.0,217000,True,False,False,False,False
1560,580.0,201000,True,False,False,False,False
1488,552.0,215000,True,False,False,False,False
1045,462.0,123900,False,False,False,True,False
1680,628.0,170000,True,False,False,False,False
1020,509.0,200000,False,False,False,False,True
1696,625.0,198000,True,False,False,False,False
2515,484.0,200624,True,False,False,False,False
2726,691.0,315000,True,False,False,False,False
1517,0.0,115000,True,False,False,False,False
1215,720.0,141000,True,False,False,False,False
803,360.0,87000,True,False,False,False,False
1601,0.0,129850,True,False,False,False,False
1123,264.0,100000,True,False,False,False,False
1828,0.0,150909,True,False,False,False,False
816,100.0,75200,True,False,False,False,False
1012,308.0,118400,True,False,False,False,False
1077,338.0,67000,True,False,False,False,False
1558,282.0,152000,True,False,False,False,False
845,256.0,68104,True,False,False,False,False
1991,0.0,119600,False,True,False,False,False
1073,720.0,140000,True,False,False,False,False
1001,216.0,124900,True,False,False,False,False
1625,495.0,375000,False,False,False,False,True
1625,538.0,235000,False,False,False,False,True
1299,486.0,183500,True,False,False,False,False
912,470.0,156000,True,False,False,False,False
1080,484.0,134000,True,False,False,False,False
1392,650.0,215000,True,False,False,False,False
1409,576.0,245000,True,False,False,False,False
1478,506.0,210000,True,False,False,False,False
918,360.0,148000,True,False,False,False,False
1026,528.0,143000,True,False,False,False,False
1501,512.0,244000,False,False,False,False,True
1502,286.0,330000,False,False,False,False,True
1328,308.0,170000,True,False,False,False,False
2279,461.0,257000,True,False,False,False,False
1689,433.0,231713,True,False,False,False,False
1564,502.0,267300,True,False,False,False,False
1484,472.0,265900,True,False,False,False,False
1571,722.0,239000,True,False,False,False,False
1646,870.0,248900,True,False,False,False,False
1240,528.0,174000,True,False,False,False,False
1717,400.0,187500,True,False,False,False,False
1756,422.0,204000,True,False,False,False,False
1312,471.0,180500,True,False,False,False,False
1146,438.0,187500,True,False,False,False,False
1922,692.0,282000,True,False,False,False,False
1491,571.0,178000,True,False,False,False,False
1629,808.0,270000,True,False,False,False,False
2486,452.0,279900,True,False,False,False,False
1572,995.0,186700,True,False,False,False,False
1776,712.0,283463,True,False,False,False,False
1824,932.0,392000,True,False,False,False,False
2482,642.0,281213,True,False,False,False,False
1120,0.0,147000,True,False,False,False,False
2034,1041.0,130000,True,False,False,False,False
936,460.0,140000,False,False,False,False,True
1040,648.0,132250,True,False,False,False,False
1632,576.0,143000,False,False,True,False,False
1622,1356.0,168000,False,True,False,False,False
1060,572.0,129900,False,False,False,False,True
1142,528.0,134000,False,False,False,False,True
1092,253.0,85500,False,False,False,True,False
992,297.0,106500,False,False,False,True,False
1092,0.0,93900,False,False,False,False,True
1092,286.0,75000,False,False,False,True,False
630,0.0,84500,False,False,False,True,False
1092,286.0,75190,False,False,False,True,False
1062,539.0,146800,True,False,False,False,False
1008,678.0,153500,True,False,False,False,False
1356,528.0,188000,True,False,False,False,False
1676,672.0,196000,True,False,False,False,False
1432,531.0,157000,True,False,False,False,False
796,0.0,138000,True,False,False,False,False
768,624.0,129500,True,False,False,False,False
1608,444.0,80000,True,False,False,False,False
845,360.0,129500,True,False,False,False,False
1178,502.0,135000,True,False,False,False,False
816,264.0,124500,True,False,False,False,False
816,264.0,139000,True,False,False,False,False
974,0.0,93500,True,False,False,False,False
887,288.0,124500,True,False,False,False,False
1293,452.0,149900,True,False,False,False,False
1024,313.0,157500,True,False,False,False,False
1797,963.0,169000,True,False,False,False,False
1390,550.0,252000,True,False,False,False,False
1851,506.0,192100,True,False,False,False,False
1525,400.0,183500,True,False,False,False,False
2236,642.0,222000,True,False,False,False,False
1671,423.0,170000,True,False,False,False,False
1498,409.0,187500,True,False,False,False,False
1776,443.0,202000,True,False,False,False,False
1511,413.0,185000,True,False,False,False,False
2462,576.0,320000,True,False,False,False,False
1670,690.0,240000,True,False,False,False,False
2064,527.0,250000,True,False,False,False,False
1801,800.0,239900,True,False,False,False,False
2212,773.0,309000,True,False,False,False,False
2021,422.0,274725,True,False,False,False,False
2687,618.0,270000,True,False,False,False,False
1169,402.0,183500,True,False,False,False,False
1501,420.0,165600,True,False,False,False,False
1632,462.0,176500,True,False,False,False,False
1204,461.0,130000,False,False,False,False,True
1767,504.0,239000,False,False,False,False,True
1742,564.0,275000,True,False,False,False,False
2798,670.0,457347,True,False,False,False,False
3390,758.0,545224,True,False,False,False,False
2473,675.0,356383,True,False,False,False,False
2868,716.0,556581,True,False,False,False,False
2576,666.0,361919,True,False,False,False,False
2698,736.0,535000,True,False,False,False,False
2795,660.0,401179,True,False,False,False,False
2945,641.0,438780,True,False,False,False,False
2320,672.0,169000,True,False,False,False,False
1056,572.0,145000,False,True,False,False,False
1714,517.0,318000,False,False,False,False,True
1826,758.0,319000,True,False,False,False,False
2000,722.0,470000,True,False,False,False,False
1621,440.0,202500,True,False,False,False,False
2183,786.0,229000,True,False,False,False,False
2263,539.0,235000,True,False,False,False,False
1574,566.0,190000,True,False,False,False,False
1102,582.0,169000,True,False,False,False,False
1872,604.0,241500,True,False,False,False,False
1857,482.0,188900,True,False,False,False,False
1686,612.0,207500,True,False,False,False,False
2784,564.0,250000,True,False,False,False,False
1552,434.0,179900,True,False,False,False,False
1083,596.0,172000,True,False,False,False,False
2318,541.0,294323,True,False,False,False,False
1875,485.0,184500,True,False,False,False,False
1074,495.0,153500,True,False,False,False,False
1664,528.0,162900,True,False,False,False,False
1309,484.0,181000,True,False,False,False,False
1103,462.0,155000,True,False,False,False,False
1096,299.0,138800,True,False,False,False,False
864,280.0,116050,True,False,False,False,False
858,0.0,88000,True,False,False,False,False
874,576.0,97500,True,False,False,False,False
1419,543.0,190000,False,False,False,False,True
1092,440.0,105500,False,False,False,False,True
1365,440.0,125500,False,False,False,False,True
987,264.0,83000,False,False,False,True,False
1030,264.0,116000,False,False,False,True,False
1218,0.0,91500,False,False,False,True,False
1218,264.0,118000,False,False,False,True,False
948,264.0,89000,False,False,False,True,False
1092,264.0,108000,False,False,False,True,False
987,288.0,94500,False,False,False,True,False
1069,440.0,146300,False,False,False,False,True
1387,300.0,145000,True,False,False,False,False
900,288.0,123000,True,False,False,False,False
1055,319.0,137500,False,False,False,True,False
1456,460.0,144000,False,False,False,True,False
1980,770.0,315000,True,False,False,False,False
2589,831.0,412083,True,False,False,False,False
2596,840.0,342643,True,False,False,False,False
1618,880.0,252000,True,False,False,False,False
2076,850.0,465000,True,False,False,False,False
1740,874.0,293000,True,False,False,False,False
1868,1085.0,415000,True,False,False,False,False
1850,772.0,326000,True,False,False,False,False
2376,853.0,325300,True,False,False,False,False
2452,691.0,309000,True,False,False,False,False
2206,670.0,300000,True,False,False,False,False
2098,878.0,275500,True,False,False,False,False
2091,521.0,338500,True,False,False,False,False
2324,736.0,345000,True,False,False,False,False
2253,575.0,344133,True,False,False,False,False
2389,672.0,298236,True,False,False,False,False
2358,784.0,329900,True,False,False,False,False
1944,708.0,360000,True,False,False,False,False
1970,753.0,281000,True,False,False,False,False
1792,925.0,372397,True,False,False,False,False
1780,816.0,378000,True,False,False,False,False
1792,874.0,374000,True,False,False,False,False
2728,706.0,437154,True,False,False,False,False
1904,736.0,275000,True,False,False,False,False
1914,746.0,279000,True,False,False,False,False
1364,484.0,185850,False,False,False,False,True
1565,556.0,282500,False,False,False,False,True
1368,474.0,202500,False,False,False,False,True
1368,474.0,202665,False,False,False,False,True
1686,899.0,332200,False,False,False,False,True
1666,575.0,310090,False,False,False,False,True
1405,478.0,171750,False,False,False,False,True
1316,397.0,169990,True,False,False,False,False
1456,390.0,170440,True,False,False,False,False
1492,440.0,169985,True,False,False,False,False
1496,426.0,179665,True,False,False,False,False
1863,660.0,219210,True,False,False,False,False
1326,427.0,174190,True,False,False,False,False
1456,429.0,172785,True,False,False,False,False
2373,632.0,258000,True,False,False,False,False
1492,440.0,185101,True,False,False,False,False
1364,437.0,210250,False,False,False,False,True
1557,420.0,234000,False,False,False,False,True
1456,400.0,215000,False,False,False,False,True
1511,398.0,246990,False,False,False,False,True
1414,398.0,178740,False,False,False,False,True
1548,388.0,225000,False,False,False,False,True
1248,438.0,167240,False,False,False,False,True
1142,440.0,156820,False,False,False,False,True
1506,440.0,213490,False,False,False,False,True
1567,648.0,264561,False,False,False,False,True
1500,648.0,246578,False,False,False,False,True
1838,372.0,192140,True,False,False,False,False
1509,393.0,183200,True,False,False,False,False
1414,403.0,178000,True,False,False,False,False
1598,433.0,201490,True,False,False,False,False
1936,504.0,230500,True,False,False,False,False
1509,393.0,180000,True,False,False,False,False
1664,460.0,172400,True,False,False,False,False
1889,431.0,215000,True,False,False,False,False
1886,431.0,199900,True,False,False,False,False
1671,472.0,173000,True,False,False,False,False
2322,617.0,287602,True,False,False,False,False
2291,429.0,230000,True,False,False,False,False
2392,870.0,348000,True,False,False,False,False
1976,885.0,286000,True,False,False,False,False
2234,768.0,300000,True,False,False,False,False
3627,807.0,625000,True,False,False,False,False
2855,774.0,405000,True,False,False,False,False
1924,592.0,280000,True,False,False,False,False
2263,420.0,258000,True,False,False,False,False
2726,725.0,350000,True,False,False,False,False
3500,959.0,584500,True,False,False,False,False
2494,803.0,321000,True,False,False,False,False
2526,844.0,290000,True,False,False,False,False
2799,704.0,315000,True,False,False,False,False
1964,760.0,252000,True,False,False,False,False
1670,928.0,336820,True,False,False,False,False
2097,1134.0,423000,True,False,False,False,False
1660,500.0,290000,True,False,False,False,False
1616,834.0,232000,True,False,False,False,False
1504,510.0,199000,True,False,False,False,False
1278,584.0,198600,True,False,False,False,False
2640,792.0,405749,True,False,False,False,False
1489,776.0,232600,True,False,False,False,False
1939,1053.0,266000,True,False,False,False,False
1553,615.0,186500,True,False,False,False,False
1716,615.0,200825,True,False,False,False,False
1576,614.0,197000,True,False,False,False,False
1262,572.0,185000,True,False,False,False,False
1266,453.0,176000,True,False,False,False,False
1301,572.0,187750,True,False,False,False,False
1142,0.0,139500,True,False,False,False,False
1400,612.0,186800,True,False,False,False,False
1131,0.0,132000,True,False,False,False,False
1141,484.0,142500,True,False,False,False,False
1158,576.0,158000,True,False,False,False,False
1686,462.0,184000,True,False,False,False,False
1585,449.0,184900,True,False,False,False,False
1837,688.0,187000,True,False,False,False,False
1603,484.0,175900,True,False,False,False,False
1731,462.0,248500,True,False,False,False,False
1398,542.0,172000,False,False,False,False,True
1217,484.0,151000,False,False,False,False,True
1320,472.0,150000,True,False,False,False,False
1056,384.0,107000,True,False,False,False,False
965,300.0,119900,True,False,False,False,False
988,624.0,129500,True,False,False,False,False
1728,504.0,125000,False,False,True,False,False
1654,528.0,119500,False,False,True,False,False
1211,576.0,144000,True,False,False,False,False
1212,492.0,151000,True,False,False,False,False
984,310.0,126000,True,False,False,False,False
909,294.0,116000,True,False,False,False,False
925,484.0,133500,True,False,False,False,False
1024,308.0,120875,True,False,False,False,False
935,288.0,137000,True,False,False,False,False
912,0.0,124000,True,False,False,False,False
1236,288.0,135000,True,False,False,False,False
941,288.0,129200,True,False,False,False,False
2646,550.0,260000,True,False,False,False,False
2417,462.0,260000,True,False,False,False,False
2826,888.0,334000,True,False,False,False,False
2520,796.0,310000,True,False,False,False,False
2295,590.0,268000,True,False,False,False,False
1624,757.0,262000,True,False,False,False,False
1143,588.0,176400,False,False,False,False,True
1247,550.0,197000,False,False,False,False,True
1200,480.0,151000,False,False,False,False,True
1223,480.0,147400,False,False,False,True,False
1223,480.0,149900,False,False,False,True,False
1200,480.0,144152,False,False,False,False,True
1524,440.0,166000,False,False,False,False,True
1452,506.0,183900,False,False,False,False,True
1382,490.0,165000,False,False,False,True,False
1080,496.0,139000,False,False,False,False,True
1694,434.0,200000,True,False,False,False,False
1568,564.0,221000,True,False,False,False,False
1494,481.0,270000,False,False,False,False,True
1208,546.0,165000,True,False,False,False,False
1235,484.0,214000,False,False,False,True,False
1036,484.0,188000,False,False,False,True,False
1226,484.0,190000,False,False,False,False,True
1226,484.0,170000,False,False,False,True,False
1842,894.0,385000,True,False,False,False,False
1193,501.0,146500,False,True,False,False,False
1920,487.0,170000,True,False,False,False,False
2156,508.0,262500,True,False,False,False,False
1416,776.0,179900,True,False,False,False,False
2654,619.0,250000,True,False,False,False,False
1790,484.0,165150,True,False,False,False,False
1334,477.0,164500,True,False,False,False,False
1164,528.0,140000,True,False,False,False,False
980,384.0,135500,True,False,False,False,False
1051,504.0,142000,True,False,False,False,False
1770,530.0,155000,True,False,False,False,False
976,504.0,157500,True,False,False,False,False
1052,288.0,138500,True,False,False,False,False
898,326.0,140000,True,False,False,False,False
1051,264.0,124400,True,False,False,False,False
1141,568.0,158000,True,False,False,False,False
1200,884.0,146000,True,False,False,False,False
1993,495.0,190000,True,False,False,False,False
1050,368.0,136500,True,False,False,False,False
864,624.0,129900,True,False,False,False,False
1712,588.0,145000,False,False,True,False,False
1565,299.0,185900,False,True,False,False,False
1251,461.0,160000,True,False,False,False,False
1488,430.0,167000,True,False,False,False,False
1440,480.0,157500,True,False,False,False,False
1095,264.0,140000,False,True,False,False,False
1053,750.0,150000,True,False,False,False,False
1248,286.0,151500,True,False,False,False,False
816,240.0,129800,True,False,False,False,False
1008,275.0,137000,True,False,False,False,False
1043,273.0,137000,True,False,False,False,False
1230,305.0,121600,True,False,False,False,False
869,0.0,85500,True,False,False,False,False
747,528.0,79900,True,False,False,False,False
1252,576.0,127000,True,False,False,False,False
1433,441.0,161000,True,False,False,False,False
1624,240.0,146500,True,False,False,False,False
1216,280.0,135000,True,False,False,False,False
2136,528.0,137900,True,False,False,False,False
1578,240.0,133000,True,False,False,False,False
1728,234.0,137000,True,False,False,False,False
936,240.0,121000,True,False,False,False,False
1584,506.0,119000,False,False,True,False,False
1246,441.0,172000,True,False,False,False,False
1235,480.0,98600,True,False,False,False,False
2157,487.0,226000,True,False,False,False,False
1128,286.0,118000,True,False,False,False,False
3112,795.0,235000,True,False,False,False,False
1008,430.0,135000,True,False,False,False,False
1190,540.0,132500,False,False,True,False,False
1144,796.0,143000,True,False,False,False,False
1364,331.0,132000,True,False,False,False,False
1383,292.0,145250,True,False,False,False,False
1336,488.0,162000,True,False,False,False,False
1370,300.0,148000,True,False,False,False,False
1092,299.0,141000,True,False,False,False,False
1124,353.0,153000,True,False,False,False,False
1236,447.0,134450,True,False,False,False,False
943,600.0,135960,False,False,True,False,False
1050,286.0,156000,True,False,False,False,False
1375,451.0,140000,True,False,False,False,False
1008,280.0,139500,True,False,False,False,False
1575,400.0,155000,True,False,False,False,False
1145,684.0,127000,True,False,False,False,False
1005,319.0,133500,True,False,False,False,False
1056,300.0,125000,True,False,False,False,False
884,270.0,142000,True,False,False,False,False
2039,791.0,167000,True,False,False,False,False
1384,896.0,159000,True,False,False,False,False
2640,1008.0,180000,False,True,False,False,False
1312,649.0,127000,True,False,False,False,False
1310,398.0,112000,True,False,False,False,False
713,371.0,99800,True,False,False,False,False
833,326.0,117000,True,False,False,False,False
1073,326.0,108480,True,False,False,False,False
715,660.0,68000,True,False,False,False,False
720,280.0,86900,True,False,False,False,False
1130,720.0,120000,True,False,False,False,False
1595,528.0,155500,True,False,False,False,False
1760,648.0,80000,True,False,False,False,False
1214,936.0,105000,True,False,False,False,False
2414,520.0,160000,False,True,False,False,False
1466,566.0,170000,True,False,False,False,False
1324,440.0,160000,True,False,False,False,False
1086,484.0,159950,True,False,False,False,False
1146,294.0,165000,True,False,False,False,False
1734,440.0,159000,True,False,False,False,False
1207,264.0,147000,True,False,False,False,False
912,288.0,115000,True,False,False,False,False
1194,539.0,159500,True,False,False,False,False
864,288.0,120000,True,False,False,False,False
816,308.0,129900,True,False,False,False,False
1773,418.0,183000,True,False,False,False,False
1472,484.0,157500,True,False,False,False,False
2448,441.0,277500,True,False,False,False,False
1600,319.0,207500,True,False,False,False,False
1521,597.0,147500,True,False,False,False,False
1192,0.0,135000,True,False,False,False,False
1040,625.0,109500,True,False,False,False,False
1040,420.0,109900,True,False,False,False,False
1040,286.0,133700,True,False,False,False,False
1040,400.0,81400,False,False,True,False,False
1040,400.0,87500,False,False,True,False,False
1040,400.0,93500,False,False,True,False,False
1556,0.0,119000,False,False,True,False,False
1150,300.0,141000,True,False,False,False,False
1150,288.0,146000,True,False,False,False,False
1348,453.0,155000,True,False,False,False,False
999,300.0,134500,True,False,False,False,False
1045,528.0,120000,True,False,False,False,False
864,336.0,105000,True,False,False,False,False
1025,0.0,124000,False,True,False,False,False
2014,624.0,169000,True,False,False,False,False
1328,210.0,107000,True,False,False,False,False
1668,240.0,135000,True,False,False,False,False
1657,162.0,111500,True,False,False,False,False
1416,400.0,156500,True,False,False,False,False
1641,546.0,178000,True,False,False,False,False
1428,576.0,139900,True,False,False,False,False
1004,200.0,105000,True,False,False,False,False
813,270.0,110000,True,False,False,False,False
1951,576.0,111500,False,True,False,False,False
1032,280.0,108000,True,False,False,False,False
844,216.0,111500,True,False,False,False,False
1750,240.0,124000,True,False,False,False,False
864,528.0,105000,True,False,False,False,False
1118,440.0,116000,True,False,False,False,False
1376,216.0,96900,True,False,False,False,False
960,576.0,135500,False,True,False,False,False
1566,450.0,139000,True,False,False,False,False
492,200.0,61500,True,False,False,False,False
1182,378.0,120000,True,False,False,False,False
1163,220.0,126175,True,False,False,False,False
840,250.0,64000,True,False,False,False,False
1928,440.0,137000,False,True,False,False,False
1774,779.0,87000,True,False,False,False,False
1768,320.0,163000,True,False,False,False,False
2104,432.0,155000,True,False,False,False,False
1440,352.0,79000,True,False,False,False,False
1690,225.0,144000,True,False,False,False,False
1368,216.0,114504,True,False,False,False,False
1762,576.0,157000,True,False,False,False,False
1200,312.0,125000,True,False,False,False,False
3608,840.0,475000,True,False,False,False,False
1248,0.0,93500,False,False,True,False,False
960,624.0,125000,True,False,False,False,False
1020,0.0,64500,True,False,False,False,False
788,0.0,100000,True,False,False,False,False
1577,312.0,140200,True,False,False,False,False
1827,240.0,202500,True,False,False,False,False
1664,420.0,159000,True,False,False,False,False
1118,410.0,119900,False,True,False,False,False
1176,528.0,114500,True,False,False,False,False
1344,240.0,115000,True,False,False,False,False
1162,258.0,75000,True,False,False,False,False
1015,450.0,88000,True,False,False,False,False
912,0.0,80500,True,False,False,False,False
1576,225.0,149000,True,False,False,False,False
1324,180.0,110000,True,False,False,False,False
1103,440.0,110500,True,False,False,False,False
616,205.0,89000,True,False,False,False,False
1048,280.0,113000,True,False,False,False,False
816,210.0,109000,True,False,False,False,False
2486,576.0,220000,True,False,False,False,False
960,576.0,129000,False,True,False,False,False
1635,255.0,117000,True,False,False,False,False
693,0.0,52500,True,False,False,False,False
1430,370.0,107000,True,False,False,False,False
1330,390.0,116500,True,False,False,False,False
819,0.0,72000,True,False,False,False,False
1376,198.0,119500,True,False,False,False,False
1360,297.0,125500,True,False,False,False,False
1077,210.0,91000,True,False,False,False,False
754,0.0,84500,False,True,False,False,False
984,308.0,90000,True,False,False,False,False
1422,288.0,137500,True,False,False,False,False
1921,576.0,150000,False,False,True,False,False
1640,394.0,131000,True,False,False,False,False
1352,288.0,130000,True,False,False,False,False
1032,260.0,125000,True,False,False,False,False
879,180.0,80000,True,False,False,False,False
1073,246.0,157000,True,False,False,False,False
1382,459.0,148000,True,False,False,False,False
1296,516.0,90000,False,False,True,False,False
1068,264.0,154500,True,False,False,False,False
1064,528.0,153600,True,False,False,False,False
1320,564.0,164500,True,False,False,False,False
934,336.0,132000,True,False,False,False,False
1059,286.0,142500,True,False,False,False,False
1159,336.0,158000,True,False,False,False,False
1400,440.0,149500,True,False,False,False,False
1458,512.0,165000,True,False,False,False,False
1721,440.0,180000,True,False,False,False,False
1040,616.0,160500,True,False,False,False,False
1967,580.0,156500,False,False,True,False,False
1949,586.0,157000,False,False,True,False,False
1920,451.0,172500,True,False,False,False,False
1803,484.0,155000,True,False,False,False,False
1779,454.0,170000,True,False,False,False,False
872,322.0,105000,True,False,False,False,False
960,364.0,145000,True,False,False,False,False
1437,576.0,168000,True,False,False,False,False
1830,521.0,278000,True,False,False,False,False
1000,575.0,164000,True,False,False,False,False
2287,667.0,225000,True,False,False,False,False
810,576.0,130000,True,False,False,False,False
894,440.0,142500,True,False,False,False,False
1700,450.0,148400,False,False,False,True,False
1453,445.0,190000,True,False,False,False,False
1350,504.0,146000,True,False,False,False,False
1150,215.0,128000,True,False,False,False,False
2008,230.0,225000,True,False,False,False,False
2201,432.0,274970,True,False,False,False,False
2009,795.0,235000,True,False,False,False,False
3672,836.0,415000,True,False,False,False,False
1560,528.0,182000,True,False,False,False,False
1488,569.0,135000,True,False,False,False,False
1057,288.0,137000,True,False,False,False,False
1855,325.0,136900,True,False,False,False,False
1609,305.0,149900,True,False,False,False,False
1148,308.0,123500,True,False,False,False,False
1124,0.0,93000,True,False,False,False,False
1456,280.0,91500,True,False,False,False,False
1298,403.0,180000,True,False,False,False,False
2559,506.0,209000,True,False,False,False,False
1911,471.0,215000,True,False,False,False,False
1440,920.0,224500,False,False,True,False,False
1876,848.0,229800,True,False,False,False,False
1208,632.0,183600,True,False,False,False,False
1220,632.0,194000,True,False,False,False,False
1294,662.0,193879,True,False,False,False,False
1614,865.0,221500,True,False,False,False,False
1498,675.0,204900,True,False,False,False,False
1962,868.0,239799,True,False,False,False,False
1846,495.0,233555,True,False,False,False,False
1734,660.0,260000,True,False,False,False,False
1590,754.0,294900,True,False,False,False,False
1809,638.0,209700,True,False,False,False,False
1614,576.0,225000,True,False,False,False,False
1596,610.0,181000,True,False,False,False,False
1915,506.0,220000,True,False,False,False,False
1582,390.0,190000,True,False,False,False,False
988,540.0,180000,True,False,False,False,False
1533,576.0,280000,True,False,False,False,False
1388,522.0,158900,True,False,False,False,False
914,576.0,148000,True,False,False,False,False
1100,462.0,145000,True,False,False,False,False
1499,473.0,187000,True,False,False,False,False
1425,591.0,193000,True,False,False,False,False
990,576.0,156000,True,False,False,False,False
1525,541.0,235000,True,False,False,False,False
1494,576.0,217000,True,False,False,False,False
1588,472.0,214000,True,False,False,False,False
1749,515.0,196000,True,False,False,False,False
1779,586.0,217000,True,False,False,False,False
1861,492.0,200000,True,False,False,False,False
1776,474.0,192500,True,False,False,False,False
1541,843.0,205000,True,False,False,False,False
954,576.0,132500,True,False,False,False,False
1388,317.0,157500,True,False,False,False,False
1282,672.0,174000,True,False,False,False,False
971,300.0,128500,True,False,False,False,False
864,288.0,128500,True,False,False,False,False
894,552.0,149900,True,False,False,False,False
864,297.0,119900,True,False,False,False,False
1320,484.0,137000,False,False,False,True,False
1989,586.0,255000,True,False,False,False,False
1762,591.0,222000,True,False,False,False,False
1755,530.0,214000,True,False,False,False,False
1358,418.0,220000,True,False,False,False,False
1787,748.0,275000,True,False,False,False,False
1909,529.0,197000,True,False,False,False,False
1654,900.0,230000,True,False,False,False,False
2214,646.0,268500,True,False,False,False,False
2049,467.0,210900,True,False,False,False,False
1939,555.0,227000,True,False,False,False,False
1995,610.0,237000,True,False,False,False,False
2097,583.0,274300,True,False,False,False,False
1836,484.0,216837,True,False,False,False,False
848,420.0,133000,False,False,False,False,True
848,420.0,155900,False,False,False,False,True
1919,685.0,233230,True,False,False,False,False
