Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
23920,515.0,228500,True,False,False,False,False
10357,719.0,179900,True,False,False,False,False
13474,746.0,225000,True,False,False,False,False
10380,576.0,301000,True,False,False,False,False
13125,833.0,238000,True,False,False,False,False
11287,575.0,228500,True,False,False,False,False
9317,499.0,220000,True,False,False,False,False
9965,792.0,383970,True,False,False,False,False
9965,1052.0,424870,True,False,False,False,False
9178,870.0,250000,True,False,False,False,False
10481,894.0,360000,True,False,False,False,False
10652,840.0,279500,True,False,False,False,False
11175,440.0,200141,True,False,False,False,False
10235,870.0,246500,True,False,False,False,False
9588,868.0,276000,True,False,False,False,False
8814,508.0,203000,True,False,False,False,False
11103,440.0,155835,True,False,False,False,False
8556,826.0,194000,True,False,False,False,False
6762,628.0,195400,True,False,False,False,False
11750,796.0,217000,True,False,False,False,False
8760,674.0,212999,True,False,False,False,False
7242,524.0,175900,True,False,False,False,False
9316,578.0,191000,True,False,False,False,False
9317,440.0,176432,True,False,False,False,False
14364,454.0,277000,True,False,False,False,False
8883,619.0,207000,True,False,False,False,False
159000,389.0,277000,True,False,False,False,False
53107,501.0,240000,True,False,False,False,False
12205,444.0,187500,True,False,False,False,False
20064,529.0,279000,True,False,False,False,False
14217,747.0,139500,True,False,False,False,False
8775,299.0,126000,True,False,False,False,False
11249,521.0,177500,True,False,False,False,False
10021,497.0,175000,True,False,False,False,False
9531,546.0,211000,True,False,False,False,False
8428,384.0,146000,True,False,False,False,False
16561,242.0,147900,True,False,False,False,False
8070,0.0,123600,True,False,False,False,False
9337,684.0,204750,True,False,False,False,False
10820,597.0,235500,True,False,False,False,False
12352,534.0,217000,True,False,False,False,False
9543,517.0,190550,True,False,False,False,False
8826,486.0,217500,True,False,False,False,False
10665,558.0,226000,True,False,False,False,False
11317,500.0,180000,True,False,False,False,False
11800,440.0,131000,True,False,False,False,False
8660,370.0,153500,True,False,False,False,False
9720,576.0,160000,True,False,False,False,False
8982,748.0,134900,True,False,False,False,False
16300,308.0,130000,True,False,False,False,False
9675,440.0,120000,True,False,False,False,False
7700,461.0,112500,True,False,False,False,False
10356,440.0,122000,True,False,False,False,False
7200,576.0,127000,True,False,False,False,False
7200,728.0,117000,True,False,False,False,False
10386,888.0,305900,True,False,False,False,False
9375,647.0,228500,True,False,False,False,False
11354,583.0,270000,True,False,False,False,False
8749,527.0,192000,True,False,False,False,False
8749,610.0,213000,True,False,False,False,False
8158,542.0,200000,True,False,False,False,False
16226,683.0,267000,True,False,False,False,False
11927,484.0,228000,True,False,False,False,False
12728,560.0,275000,True,False,False,False,False
15295,608.0,211000,True,False,False,False,False
11248,702.0,285000,True,False,False,False,False
10000,556.0,240000,True,False,False,False,False
4435,420.0,131500,False,False,False,False,True
17227,482.0,246900,True,False,False,False,False
8200,434.0,219500,True,False,False,False,False
8450,531.0,185000,True,False,False,False,False
8145,552.0,179400,True,False,False,False,False
9245,639.0,213500,True,False,False,False,False
8500,626.0,179600,True,False,False,False,False
8769,578.0,173500,True,False,False,False,False
8334,437.0,167840,True,False,False,False,False
8333,484.0,168675,True,False,False,False,False
9045,400.0,167000,True,False,False,False,False
9170,461.0,140000,True,False,False,False,False
9825,384.0,118500,True,False,False,False,False
8308,520.0,110000,True,False,False,False,False
10921,432.0,94750,True,False,False,False,False
16287,576.0,122000,True,False,False,False,False
8240,622.0,110000,True,False,False,False,False
11841,0.0,118500,False,False,True,False,False
6285,528.0,133500,True,False,False,False,False
7917,504.0,148000,True,False,False,False,False
9555,579.0,141000,False,False,True,False,False
8536,430.0,155000,True,False,False,False,False
7024,450.0,157000,True,False,False,False,False
7023,489.0,171500,True,False,False,False,False
39290,1154.0,183850,True,False,False,False,False
40094,884.0,184750,True,False,False,False,False
3675,525.0,140000,False,False,False,False,True
6400,392.0,131750,True,False,False,False,False
6882,0.0,61500,False,False,True,False,False
10215,248.0,111000,True,False,False,False,False
8741,0.0,98500,False,False,True,False,False
4270,0.0,79000,True,False,False,False,False
10042,216.0,108500,True,False,False,False,False
9450,400.0,110000,True,False,False,False,False
11767,384.0,112000,True,False,False,False,False
8172,355.0,125000,True,False,False,False,False
8172,528.0,79275,True,False,False,False,False
8190,280.0,119000,True,False,False,False,False
10896,0.0,200000,False,True,False,False,False
10890,0.0,150000,False,False,True,False,False
10592,180.0,165000,True,False,False,False,False
10594,200.0,96500,True,False,False,False,False
7223,352.0,136500,True,False,False,False,False
6821,240.0,146500,True,False,False,False,False
7200,240.0,175000,True,False,False,False,False
4000,216.0,148500,True,False,False,False,False
6720,228.0,141500,True,False,False,False,False
7642,216.0,189950,True,False,False,False,False
7155,225.0,135000,True,False,False,False,False
7128,240.0,164000,True,False,False,False,False
4280,352.0,90350,True,False,False,False,False
5362,552.0,139000,True,False,False,False,False
6305,240.0,119750,True,False,False,False,False
7136,492.0,145000,False,False,True,False,False
6270,871.0,145000,False,False,True,False,False
7230,264.0,238000,True,False,False,False,False
13108,400.0,153500,True,False,False,False,False
22420,864.0,239000,True,False,False,False,False
12168,380.0,359100,True,False,False,False,False
7810,231.0,188000,True,False,False,False,False
11275,432.0,220000,True,False,False,False,False
6221,528.0,140000,False,True,False,False,False
10570,440.0,315000,True,False,False,False,False
7259,180.0,259500,True,False,False,False,False
14442,416.0,257500,True,False,False,False,False
13125,240.0,219500,True,False,False,False,False
21000,450.0,217000,True,False,False,False,False
25485,580.0,201000,True,False,False,False,False
21579,552.0,215000,True,False,False,False,False
1782,462.0,123900,False,False,False,True,False
17871,628.0,170000,True,False,False,False,False
3907,509.0,200000,False,False,False,False,True
20693,625.0,198000,True,False,False,False,False
32668,484.0,200624,True,False,False,False,False
18044,691.0,315000,True,False,False,False,False
8500,0.0,115000,True,False,False,False,False
7000,720.0,141000,True,False,False,False,False
5000,360.0,87000,True,False,False,False,False
7288,0.0,129850,True,False,False,False,False
6060,264.0,100000,True,False,False,False,False
9060,0.0,150909,True,False,False,False,False
3672,100.0,75200,True,False,False,False,False
8263,308.0,118400,True,False,False,False,False
8967,338.0,67000,True,False,False,False,False
13710,282.0,152000,True,False,False,False,False
11067,256.0,68104,True,False,False,False,False
8250,0.0,119600,False,True,False,False,False
6565,720.0,140000,True,False,False,False,False
6060,216.0,124900,True,False,False,False,False
5568,495.0,375000,False,False,False,False,True
4750,538.0,235000,False,False,False,False,True
12150,486.0,183500,True,False,False,False,False
7540,470.0,156000,True,False,False,False,False
9187,484.0,134000,True,False,False,False,False
10000,650.0,215000,True,False,False,False,False
12864,576.0,245000,True,False,False,False,False
9928,506.0,210000,True,False,False,False,False
8750,360.0,148000,True,False,False,False,False
8410,528.0,143000,True,False,False,False,False
4054,512.0,244000,False,False,False,False,True
9763,286.0,330000,False,False,False,False,True
16905,308.0,170000,True,False,False,False,False
19958,461.0,257000,True,False,False,False,False
8368,433.0,231713,True,False,False,False,False
8298,502.0,267300,True,False,False,False,False
9037,472.0,265900,True,False,False,False,False
10991,722.0,239000,True,False,False,False,False
10656,870.0,248900,True,False,False,False,False
10331,528.0,174000,True,False,False,False,False
13758,400.0,187500,True,False,False,False,False
9303,422.0,204000,True,False,False,False,False
6718,471.0,180500,True,False,False,False,False
9590,438.0,187500,True,False,False,False,False
11305,692.0,282000,True,False,False,False,False
7777,571.0,178000,True,False,False,False,False
14536,808.0,270000,True,False,False,False,False
11800,452.0,279900,True,False,False,False,False
35133,995.0,186700,True,False,False,False,False
15306,712.0,283463,True,False,False,False,False
12633,932.0,392000,True,False,False,False,False
12665,642.0,281213,True,False,False,False,False
8402,0.0,147000,True,False,False,False,False
43500,1041.0,130000,True,False,False,False,False
6710,460.0,140000,False,False,False,False,True
25286,648.0,132250,True,False,False,False,False
25000,576.0,143000,False,False,True,False,False
32463,1356.0,168000,False,True,False,False,False
4224,572.0,129900,False,False,False,False,True
4224,528.0,134000,False,False,False,False,True
1504,253.0,85500,False,False,False,True,False
1533,297.0,106500,False,False,False,True,False
1495,0.0,93900,False,False,False,False,True
2001,286.0,75000,False,False,False,True,False
1936,0.0,84500,False,False,False,True,False
1890,286.0,75190,False,False,False,True,False
11333,539.0,146800,True,False,False,False,False
9129,678.0,153500,True,False,False,False,False
15957,528.0,188000,True,False,False,False,False
33983,672.0,196000,True,False,False,False,False
8286,531.0,157000,True,False,False,False,False
6723,0.0,138000,True,False,False,False,False
7244,624.0,129500,True,False,False,False,False
27697,444.0,80000,True,False,False,False,False
7599,360.0,129500,True,False,False,False,False
11000,502.0,135000,True,False,False,False,False
8314,264.0,124500,True,False,False,False,False
11625,264.0,139000,True,False,False,False,False
10712,0.0,93500,True,False,False,False,False
10447,288.0,124500,True,False,False,False,False
11027,452.0,149900,True,False,False,False,False
10533,313.0,157500,True,False,False,False,False
11765,963.0,169000,True,False,False,False,False
39384,550.0,252000,True,False,False,False,False
11727,506.0,192100,True,False,False,False,False
8238,400.0,183500,True,False,False,False,False
13006,642.0,222000,True,False,False,False,False
13041,423.0,170000,True,False,False,False,False
13031,409.0,187500,True,False,False,False,False
9783,443.0,202000,True,False,False,False,False
11207,413.0,185000,True,False,False,False,False
19378,576.0,320000,True,False,False,False,False
14859,690.0,240000,True,False,False,False,False
13128,527.0,250000,True,False,False,False,False
10463,800.0,239900,True,False,False,False,False
13751,773.0,309000,True,False,False,False,False
23257,422.0,274725,True,False,False,False,False
13108,618.0,270000,True,False,False,False,False
8076,402.0,183500,True,False,False,False,False
7685,420.0,165600,True,False,False,False,False
9084,462.0,176500,True,False,False,False,False
3701,461.0,130000,False,False,False,False,True
5306,504.0,239000,False,False,False,False,True
6563,564.0,275000,True,False,False,False,False
16023,670.0,457347,True,False,False,False,False
18062,758.0,545224,True,False,False,False,False
12292,675.0,356383,True,False,False,False,False
16056,716.0,556581,True,False,False,False,False
12438,666.0,361919,True,False,False,False,False
16052,736.0,535000,True,False,False,False,False
15922,660.0,401179,True,False,False,False,False
13682,641.0,438780,True,False,False,False,False
14762,672.0,169000,True,False,False,False,False
34650,572.0,145000,False,True,False,False,False
8147,517.0,318000,False,False,False,False,True
11302,758.0,319000,True,False,False,False,False
18261,722.0,470000,True,False,False,False,False
14145,440.0,202500,True,False,False,False,False
13837,786.0,229000,True,False,False,False,False
16659,539.0,235000,True,False,False,False,False
18800,566.0,190000,True,False,False,False,False
10464,582.0,169000,True,False,False,False,False
10400,604.0,241500,True,False,False,False,False
10530,482.0,188900,True,False,False,False,False
10240,612.0,207500,True,False,False,False,False
16692,564.0,250000,True,False,False,False,False
11475,434.0,179900,True,False,False,False,False
9927,596.0,172000,True,False,False,False,False
9512,541.0,294323,True,False,False,False,False
10530,485.0,184500,True,False,False,False,False
10140,495.0,153500,True,False,False,False,False
10140,528.0,162900,True,False,False,False,False
10140,484.0,181000,True,False,False,False,False
10000,462.0,155000,True,False,False,False,False
15870,299.0,138800,True,False,False,False,False
9353,280.0,116050,True,False,False,False,False
8125,0.0,88000,True,False,False,False,False
7200,576.0,97500,True,False,False,False,False
8773,543.0,190000,False,False,False,False,True
2760,440.0,105500,False,False,False,False,True
2160,440.0,125500,False,False,False,False,True
1953,264.0,83000,False,False,False,True,False
1890,264.0,116000,False,False,False,True,False
1680,0.0,91500,False,False,False,True,False
1680,264.0,118000,False,False,False,True,False
1680,264.0,89000,False,False,False,True,False
1680,264.0,108000,False,False,False,True,False
1680,288.0,94500,False,False,False,True,False
4043,440.0,146300,False,False,False,False,True
7514,300.0,145000,True,False,False,False,False
7838,288.0,123000,True,False,False,False,False
2280,319.0,137500,False,False,False,True,False
2179,460.0,144000,False,False,False,True,False
16737,770.0,315000,True,False,False,False,False
16387,831.0,412083,True,False,False,False,False
16259,840.0,342643,True,False,False,False,False
16163,880.0,252000,True,False,False,False,False
13891,850.0,465000,True,False,False,False,False
12228,874.0,293000,True,False,False,False,False
14780,1085.0,415000,True,False,False,False,False
16033,772.0,326000,True,False,False,False,False
14215,853.0,325300,True,False,False,False,False
13418,691.0,309000,True,False,False,False,False
13975,670.0,300000,True,False,False,False,False
10240,878.0,275500,True,False,False,False,False
9942,521.0,338500,True,False,False,False,False
11924,736.0,345000,True,False,False,False,False
12867,575.0,344133,True,False,False,False,False
10672,672.0,298236,True,False,False,False,False
11643,784.0,329900,True,False,False,False,False
12378,708.0,360000,True,False,False,False,False
11065,753.0,281000,True,False,False,False,False
13758,925.0,372397,True,False,False,False,False
14828,816.0,378000,True,False,False,False,False
11846,874.0,374000,True,False,False,False,False
20431,706.0,437154,True,False,False,False,False
10927,736.0,275000,True,False,False,False,False
13215,746.0,279000,True,False,False,False,False
7052,484.0,185850,False,False,False,False,True
5911,556.0,282500,False,False,False,False,True
6955,474.0,202500,False,False,False,False,True
6792,474.0,202665,False,False,False,False,True
7740,899.0,332200,False,False,False,False,True
6373,575.0,310090,False,False,False,False,True
3136,478.0,171750,False,False,False,False,True
10237,397.0,169990,True,False,False,False,False
10237,390.0,170440,True,False,False,False,False
10237,440.0,169985,True,False,False,False,False
17104,426.0,179665,True,False,False,False,False
14054,660.0,219210,True,False,False,False,False
11660,427.0,174190,True,False,False,False,False
15578,429.0,172785,True,False,False,False,False
11631,632.0,258000,True,False,False,False,False
9073,440.0,185101,True,False,False,False,False
3087,437.0,210250,False,False,False,False,True
3196,420.0,234000,False,False,False,False,True
3196,400.0,215000,False,False,False,False,True
2938,398.0,246990,False,False,False,False,True
3072,398.0,178740,False,False,False,False,True
3072,388.0,225000,False,False,False,False,True
3010,438.0,167240,False,False,False,False,True
3010,440.0,156820,False,False,False,False,True
3013,440.0,213490,False,False,False,False,True
3982,648.0,264561,False,False,False,False,True
4045,648.0,246578,False,False,False,False,True
21930,372.0,192140,True,False,False,False,False
7861,393.0,183200,True,False,False,False,False
9056,403.0,178000,True,False,False,False,False
9171,433.0,201490,True,False,False,False,False
11194,504.0,230500,True,False,False,False,False
7875,393.0,180000,True,False,False,False,False
8121,460.0,172400,True,False,False,False,False
8658,431.0,215000,True,False,False,False,False
11214,431.0,199900,True,False,False,False,False
10852,472.0,173000,True,False,False,False,False
12104,617.0,287602,True,False,False,False,False
8738,429.0,230000,True,False,False,False,False
9452,870.0,348000,True,False,False,False,False
9660,885.0,286000,True,False,False,False,False
9545,768.0,300000,True,False,False,False,False
35760,807.0,625000,True,False,False,False,False
9233,774.0,405000,True,False,False,False,False
12011,592.0,280000,True,False,False,False,False
12090,420.0,258000,True,False,False,False,False
10019,725.0,350000,True,False,False,False,False
17242,959.0,584500,True,False,False,False,False
10236,803.0,321000,True,False,False,False,False
10120,844.0,290000,True,False,False,False,False
12585,704.0,315000,True,False,False,False,False
12447,760.0,252000,True,False,False,False,False
15218,928.0,336820,True,False,False,False,False
20896,1134.0,423000,True,False,False,False,False
10182,500.0,290000,True,False,False,False,False
8688,834.0,232000,True,False,False,False,False
10936,510.0,199000,True,False,False,False,False
8640,584.0,198600,True,False,False,False,False
13162,792.0,405749,True,False,False,False,False
11216,776.0,232600,True,False,False,False,False
10728,1053.0,266000,True,False,False,False,False
8125,615.0,186500,True,False,False,False,False
8125,615.0,200825,True,False,False,False,False
8125,614.0,197000,True,False,False,False,False
7200,572.0,185000,True,False,False,False,False
7500,453.0,176000,True,False,False,False,False
7200,572.0,187750,True,False,False,False,False
7733,0.0,139500,True,False,False,False,False
11024,612.0,186800,True,False,False,False,False
13072,0.0,132000,True,False,False,False,False
13072,484.0,142500,True,False,False,False,False
13072,576.0,158000,True,False,False,False,False
7800,462.0,184000,True,False,False,False,False
7632,449.0,184900,True,False,False,False,False
8304,688.0,187000,True,False,False,False,False
7153,484.0,175900,True,False,False,False,False
9370,462.0,248500,True,False,False,False,False
7175,542.0,172000,False,False,False,False,True
7175,484.0,151000,False,False,False,False,True
9019,472.0,150000,True,False,False,False,False
8900,384.0,107000,True,False,False,False,False
7800,300.0,119900,True,False,False,False,False
9100,624.0,129500,True,False,False,False,False
9100,504.0,125000,False,False,True,False,False
8927,528.0,119500,False,False,True,False,False
9240,576.0,144000,True,False,False,False,False
8471,492.0,151000,True,False,False,False,False
9308,310.0,126000,True,False,False,False,False
8450,294.0,116000,True,False,False,False,False
8638,484.0,133500,True,False,False,False,False
13052,308.0,120875,True,False,False,False,False
13526,288.0,137000,True,False,False,False,False
8020,0.0,124000,True,False,False,False,False
6993,288.0,135000,True,False,False,False,False
8789,288.0,129200,True,False,False,False,False
14330,550.0,260000,True,False,False,False,False
16059,462.0,260000,True,False,False,False,False
11025,888.0,334000,True,False,False,False,False
14541,796.0,310000,True,False,False,False,False
13346,590.0,268000,True,False,False,False,False
12461,757.0,262000,True,False,False,False,False
3628,588.0,176400,False,False,False,False,True
3316,550.0,197000,False,False,False,False,True
3180,480.0,151000,False,False,False,False,True
2544,480.0,147400,False,False,False,True,False
2544,480.0,149900,False,False,False,True,False
3180,480.0,144152,False,False,False,False,True
2998,440.0,166000,False,False,False,False,True
3735,506.0,183900,False,False,False,False,True
2651,490.0,165000,False,False,False,True,False
4447,496.0,139000,False,False,False,False,True
8314,434.0,200000,True,False,False,False,False
7180,564.0,221000,True,False,False,False,False
9549,481.0,270000,False,False,False,False,True
11250,546.0,165000,True,False,False,False,False
3760,484.0,214000,False,False,False,True,False
3640,484.0,188000,False,False,False,True,False
3874,484.0,190000,False,False,False,False,True
3876,484.0,170000,False,False,False,True,False
50271,894.0,385000,True,False,False,False,False
13110,501.0,146500,False,True,False,False,False
10192,487.0,170000,True,False,False,False,False
20781,508.0,262500,True,False,False,False,False
11700,776.0,179900,True,False,False,False,False
11029,619.0,250000,True,False,False,False,False
10400,484.0,165150,True,False,False,False,False
10140,477.0,164500,True,False,False,False,False
9600,528.0,140000,True,False,False,False,False
9750,384.0,135500,True,False,False,False,False
9600,504.0,142000,True,False,False,False,False
8640,530.0,155000,True,False,False,False,False
9360,504.0,157500,True,False,False,False,False
8400,288.0,138500,True,False,False,False,False
8400,326.0,140000,True,False,False,False,False
9759,264.0,124400,True,False,False,False,False
9600,568.0,158000,True,False,False,False,False
9230,884.0,146000,True,False,False,False,False
14803,495.0,190000,True,False,False,False,False
10659,368.0,136500,True,False,False,False,False
9100,624.0,129900,True,False,False,False,False
8393,588.0,145000,False,False,True,False,False
8800,299.0,185900,False,True,False,False,False
8800,461.0,160000,True,False,False,False,False
10368,430.0,167000,True,False,False,False,False
9350,480.0,157500,True,False,False,False,False
10382,264.0,140000,False,True,False,False,False
8973,750.0,150000,True,False,False,False,False
10800,286.0,151500,True,False,False,False,False
8550,240.0,129800,True,False,False,False,False
11425,275.0,137000,True,False,False,False,False
9724,273.0,137000,True,False,False,False,False
4712,305.0,121600,True,False,False,False,False
5900,0.0,85500,True,False,False,False,False
5825,528.0,79900,True,False,False,False,False
7438,576.0,127000,True,False,False,False,False
9600,441.0,161000,True,False,False,False,False
10858,240.0,146500,True,False,False,False,False
9600,280.0,135000,True,False,False,False,False
10680,528.0,137900,True,False,False,False,False
9490,240.0,133000,True,False,False,False,False
9462,234.0,137000,True,False,False,False,False
9888,240.0,121000,True,False,False,False,False
8917,506.0,119000,False,False,True,False,False
12700,441.0,172000,True,False,False,False,False
8500,480.0,98600,True,False,False,False,False
14200,487.0,226000,True,False,False,False,False
9000,286.0,118000,True,False,False,False,False
25419,795.0,235000,True,False,False,False,False
9723,430.0,135000,True,False,False,False,False
7728,540.0,132500,False,False,True,False,False
8163,796.0,143000,True,False,False,False,False
8400,331.0,132000,True,False,False,False,False
11600,292.0,145250,True,False,False,False,False
9610,488.0,162000,True,False,False,False,False
10000,300.0,148000,True,False,False,False,False
14850,299.0,141000,True,False,False,False,False
10152,353.0,153000,True,False,False,False,False
10011,447.0,134450,True,False,False,False,False
7032,600.0,135960,False,False,True,False,False
8092,286.0,156000,True,False,False,False,False
11310,451.0,140000,True,False,False,False,False
12778,280.0,139500,True,False,False,False,False
10170,400.0,155000,True,False,False,False,False
7700,684.0,127000,True,False,False,False,False
11050,319.0,133500,True,False,False,False,False
13600,300.0,125000,True,False,False,False,False
15428,270.0,142000,True,False,False,False,False
21299,791.0,167000,True,False,False,False,False
13300,896.0,159000,True,False,False,False,False
22136,1008.0,180000,False,True,False,False,False
7500,649.0,127000,True,False,False,False,False
7000,398.0,112000,True,False,False,False,False
10410,371.0,99800,True,False,False,False,False
5400,326.0,117000,True,False,False,False,False
5400,326.0,108480,True,False,False,False,False
10914,660.0,68000,True,False,False,False,False
7008,280.0,86900,True,False,False,False,False
10800,720.0,120000,True,False,False,False,False
7200,528.0,155500,True,False,False,False,False
10818,648.0,80000,True,False,False,False,False
10410,936.0,105000,True,False,False,False,False
10800,520.0,160000,False,True,False,False,False
10800,566.0,170000,True,False,False,False,False
8658,440.0,160000,True,False,False,False,False
13400,484.0,159950,True,False,False,False,False
10184,294.0,165000,True,False,False,False,False
9786,440.0,159000,True,False,False,False,False
9510,264.0,147000,True,False,False,False,False
7800,288.0,115000,True,False,False,False,False
8910,539.0,159500,True,False,False,False,False
7332,288.0,120000,True,False,False,False,False
7100,308.0,129900,True,False,False,False,False
10800,418.0,183000,True,False,False,False,False
11650,484.0,157500,True,False,False,False,False
18275,441.0,277500,True,False,False,False,False
16321,319.0,207500,True,False,False,False,False
12144,597.0,147500,True,False,False,False,False
10800,0.0,135000,True,False,False,False,False
7200,625.0,109500,True,False,False,False,False
7200,420.0,109900,True,False,False,False,False
7560,286.0,133700,True,False,False,False,False
8544,400.0,81400,False,False,True,False,False
8544,400.0,87500,False,False,True,False,False
8544,400.0,93500,False,False,True,False,False
8512,0.0,119000,False,False,True,False,False
7945,300.0,141000,True,False,False,False,False
7000,288.0,146000,True,False,False,False,False
7590,453.0,155000,True,False,False,False,False
10205,300.0,134500,True,False,False,False,False
7400,528.0,120000,True,False,False,False,False
7000,336.0,105000,True,False,False,False,False
7000,0.0,124000,False,True,False,False,False
9856,624.0,169000,True,False,False,False,False
9906,210.0,107000,True,False,False,False,False
9600,240.0,135000,True,False,False,False,False
5520,162.0,111500,True,False,False,False,False
9600,400.0,156500,True,False,False,False,False
9600,546.0,178000,True,False,False,False,False
6451,576.0,139900,True,False,False,False,False
3960,200.0,105000,True,False,False,False,False
5684,270.0,110000,True,False,False,False,False
7745,576.0,111500,False,True,False,False,False
7741,280.0,108000,True,False,False,False,False
5633,216.0,111500,True,False,False,False,False
9000,240.0,124000,True,False,False,False,False
7200,528.0,105000,True,False,False,False,False
4400,440.0,116000,True,False,False,False,False
7614,216.0,96900,True,False,False,False,False
6000,576.0,135500,False,True,False,False,False
6000,450.0,139000,True,False,False,False,False
7830,200.0,61500,True,False,False,False,False
9576,378.0,120000,True,False,False,False,False
5820,220.0,126175,True,False,False,False,False
5747,250.0,64000,True,False,False,False,False
9142,440.0,137000,False,True,False,False,False
9600,779.0,87000,True,False,False,False,False
10800,320.0,163000,True,False,False,False,False
6300,432.0,155000,True,False,False,False,False
5000,352.0,79000,True,False,False,False,False
8850,225.0,144000,True,False,False,False,False
3600,216.0,114504,True,False,False,False,False
7200,576.0,157000,True,False,False,False,False
11340,312.0,125000,True,False,False,False,False
22950,840.0,475000,True,False,False,False,False
5976,0.0,93500,False,False,True,False,False
9750,624.0,125000,True,False,False,False,False
4761,0.0,64500,True,False,False,False,False
7446,0.0,100000,True,False,False,False,False
6435,312.0,140200,True,False,False,False,False
11737,240.0,202500,True,False,False,False,False
5000,420.0,159000,True,False,False,False,False
7800,410.0,119900,False,True,False,False,False
6240,528.0,114500,True,False,False,False,False
6240,240.0,115000,True,False,False,False,False
6120,258.0,75000,True,False,False,False,False
6120,450.0,88000,True,False,False,False,False
6240,0.0,80500,True,False,False,False,False
6240,225.0,149000,True,False,False,False,False
6120,180.0,110000,True,False,False,False,False
6000,440.0,110500,True,False,False,False,False
6000,205.0,89000,True,False,False,False,False
6380,280.0,113000,True,False,False,False,False
11672,210.0,109000,True,False,False,False,False
33120,576.0,220000,True,False,False,False,False
9873,576.0,129000,False,True,False,False,False
5310,255.0,117000,True,False,False,False,False
4118,0.0,52500,True,False,False,False,False
10320,370.0,107000,True,False,False,False,False
7518,390.0,116500,True,False,False,False,False
9000,0.0,72000,True,False,False,False,False
8600,198.0,119500,True,False,False,False,False
7200,297.0,125500,True,False,False,False,False
9786,210.0,91000,True,False,False,False,False
6780,0.0,84500,False,True,False,False,False
7200,308.0,90000,True,False,False,False,False
12375,288.0,137500,True,False,False,False,False
11136,576.0,150000,False,False,True,False,False
21370,394.0,131000,True,False,False,False,False
6930,288.0,130000,True,False,False,False,False
8250,260.0,125000,True,False,False,False,False
5220,180.0,80000,True,False,False,False,False
5500,246.0,157000,True,False,False,False,False
11235,459.0,148000,True,False,False,False,False
10791,516.0,90000,False,False,True,False,False
8414,264.0,154500,True,False,False,False,False
11327,528.0,153600,True,False,False,False,False
11777,564.0,164500,True,False,False,False,False
10366,336.0,132000,True,False,False,False,False
9000,286.0,142500,True,False,False,False,False
11553,336.0,158000,True,False,False,False,False
7844,440.0,149500,True,False,False,False,False
9535,512.0,165000,True,False,False,False,False
10335,440.0,180000,True,False,False,False,False
7176,616.0,160500,True,False,False,False,False
9662,580.0,156500,False,False,True,False,False
8235,586.0,157000,False,False,True,False,False
13650,451.0,172500,True,False,False,False,False
13125,484.0,155000,True,False,False,False,False
17920,454.0,170000,True,False,False,False,False
17529,322.0,105000,True,False,False,False,False
10246,364.0,145000,True,False,False,False,False
14175,576.0,168000,True,False,False,False,False
20355,521.0,278000,True,False,False,False,False
13050,575.0,164000,True,False,False,False,False
15593,667.0,225000,True,False,False,False,False
10820,576.0,130000,True,False,False,False,False
13350,440.0,142500,True,False,False,False,False
1700,450.0,148400,False,False,False,True,False
5271,445.0,190000,True,False,False,False,False
9375,504.0,146000,True,False,False,False,False
6488,215.0,128000,True,False,False,False,False
7800,230.0,225000,True,False,False,False,False
19690,432.0,274970,True,False,False,False,False
19950,795.0,235000,True,False,False,False,False
19800,836.0,415000,True,False,False,False,False
11679,528.0,182000,True,False,False,False,False
12048,569.0,135000,True,False,False,False,False
10519,288.0,137000,True,False,False,False,False
9525,325.0,136900,True,False,False,False,False
9525,305.0,149900,True,False,False,False,False
6420,308.0,123500,True,False,False,False,False
8335,0.0,93000,True,False,False,False,False
7585,280.0,91500,True,False,False,False,False
11200,403.0,180000,True,False,False,False,False
12128,506.0,209000,True,False,False,False,False
9554,471.0,215000,True,False,False,False,False
9069,920.0,224500,False,False,True,False,False
11003,848.0,229800,True,False,False,False,False
7488,632.0,183600,True,False,False,False,False
7406,632.0,194000,True,False,False,False,False
6762,662.0,193879,True,False,False,False,False
11210,865.0,221500,True,False,False,False,False
8990,675.0,204900,True,False,False,False,False
8760,868.0,239799,True,False,False,False,False
13377,495.0,233555,True,False,False,False,False
11645,660.0,260000,True,False,False,False,False
11645,754.0,294900,True,False,False,False,False
10984,638.0,209700,True,False,False,False,False
9316,576.0,225000,True,False,False,False,False
9316,610.0,181000,True,False,False,False,False
10041,506.0,220000,True,False,False,False,False
36500,390.0,190000,True,False,False,False,False
21453,540.0,180000,True,False,False,False,False
70761,576.0,280000,True,False,False,False,False
12000,522.0,158900,True,False,False,False,False
8846,576.0,148000,True,False,False,False,False
13015,462.0,145000,True,False,False,False,False
12438,473.0,187000,True,False,False,False,False
8685,591.0,193000,True,False,False,False,False
13568,576.0,156000,True,False,False,False,False
9100,541.0,235000,True,False,False,False,False
9236,576.0,217000,True,False,False,False,False
10264,472.0,214000,True,False,False,False,False
9272,515.0,196000,True,False,False,False,False
13426,586.0,217000,True,False,False,False,False
13450,492.0,200000,True,False,False,False,False
14006,474.0,192500,True,False,False,False,False
13704,843.0,205000,True,False,False,False,False
10780,576.0,132500,True,False,False,False,False
8340,317.0,157500,True,False,False,False,False
10385,672.0,174000,True,False,False,False,False
9920,300.0,128500,True,False,False,False,False
9560,288.0,128500,True,False,False,False,False
