Lot Area,Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
7476,1040,686.0,145000,True,False,False,False,False
9945,988,572.0,128500,True,False,False,False,False
6173,902,288.0,125500,True,False,False,False,False
19522,2503,564.0,300000,True,False,False,False,False
17542,2167,518.0,294000,True,False,False,False,False
10751,1037,431.0,129000,True,False,False,False,False
16647,1701,611.0,171000,True,False,False,False,False
12712,1055,542.0,147000,True,False,False,False,False
9572,2810,750.0,302000,True,False,False,False,False
10678,2872,541.0,285000,True,False,False,False,False
4379,1378,540.0,214000,False,False,False,False,True
3523,1151,484.0,166000,False,False,False,False,True
3784,1565,476.0,193800,False,False,False,False,True
4230,1352,466.0,208900,False,False,False,False,True
3606,1352,466.0,194000,False,False,False,False,True
5330,1550,528.0,207500,False,False,False,False,True
4274,1241,569.0,199900,False,False,False,False,True
4251,1250,528.0,164700,False,False,False,False,True
2280,1501,440.0,176500,False,False,False,True,False
3230,1458,440.0,176000,False,False,False,False,True
2117,1512,440.0,168500,False,False,False,False,True
2117,1573,440.0,177000,False,False,False,True,False
2117,1525,440.0,177000,False,False,False,True,False
5105,1102,480.0,148800,False,False,False,False,True
2645,1441,492.0,174000,False,False,False,True,False
7399,1950,576.0,239000,True,False,False,False,False
7321,1358,625.0,204000,True,False,False,False,False
8010,2048,552.0,301000,True,False,False,False,False
8413,2362,1105.0,312500,True,False,False,False,False
9466,1494,478.0,279700,False,False,False,False,True
12000,2362,546.0,255000,True,False,False,False,False
16157,1432,588.0,194000,True,False,False,False,False
10768,1437,528.0,218000,True,False,False,False,False
3840,1295,571.0,213750,False,False,False,False,True
9600,1855,512.0,187000,True,False,False,False,False
9600,1262,460.0,181500,True,False,False,False,False
17778,2497,676.0,373000,True,False,False,False,False
18890,2620,600.0,190000,False,False,True,False,False
7050,1929,650.0,226000,True,False,False,False,False
11700,1152,412.0,143450,True,False,False,False,False
8000,2411,570.0,240050,True,False,False,False,False
8723,1082,480.0,162500,True,False,False,False,False
11700,1295,528.0,164000,True,False,False,False,False
11358,1610,515.0,185000,True,False,False,False,False
9547,1594,472.0,188500,True,False,False,False,False
10530,2075,473.0,255000,True,False,False,False,False
11500,1680,528.0,136905,False,False,True,False,False
10738,1093,484.0,158500,True,False,False,False,False
9600,1242,528.0,175500,True,False,False,False,False
10800,1052,311.0,127000,True,False,False,False,False
8050,1107,308.0,127000,True,False,False,False,False
10355,1214,318.0,143000,True,False,False,False,False
10289,1073,515.0,156000,True,False,False,False,False
9503,1344,484.0,144000,True,False,False,False,False
10624,1728,352.0,119000,False,False,True,False,False
10899,1224,530.0,103000,False,False,True,False,False
12342,1422,286.0,139900,True,False,False,False,False
12772,958,301.0,151500,True,False,False,False,False
8892,1065,461.0,126500,True,False,False,False,False
10482,1138,264.0,145000,True,False,False,False,False
7535,912,297.0,120000,True,False,False,False,False
7450,1074,396.0,124000,True,False,False,False,False
8339,882,294.0,106500,True,False,False,False,False
14357,1187,440.0,140500,True,False,False,False,False
8243,964,784.0,137500,True,False,False,False,False
8680,894,312.0,117600,True,False,False,False,False
8800,1200,440.0,163500,True,False,False,False,False
9200,1042,440.0,161000,True,False,False,False,False
9350,1302,309.0,158000,True,False,False,False,False
8800,2154,539.0,224500,True,False,False,False,False
11382,1374,286.0,147000,True,False,False,False,False
22002,1652,510.0,200000,True,False,False,False,False
14585,1429,572.0,181900,True,False,False,False,False
7388,1327,624.0,150750,True,False,False,False,False
9842,1224,462.0,101800,False,False,True,False,False
8280,932,306.0,124000,True,False,False,False,False
12172,908,512.0,138500,True,False,False,False,False
5000,334,0.0,39300,True,False,False,False,False
5000,666,0.0,64500,True,False,False,False,False
3500,670,0.0,64000,True,False,False,False,False
5175,808,308.0,112000,True,False,False,False,False
9500,1977,540.0,165000,True,False,False,False,False
9600,1150,288.0,144000,True,False,False,False,False
11345,1920,400.0,137000,False,False,True,False,False
9492,1376,240.0,105000,True,False,False,False,False
9480,1644,312.0,146500,True,False,False,False,False
8668,1560,792.0,126000,False,False,True,False,False
10050,1280,432.0,175000,True,False,False,False,False
9600,1254,525.0,158500,True,False,False,False,False
10150,912,275.0,114500,True,False,False,False,False
11344,1524,315.0,144000,True,False,False,False,False
18450,2380,596.0,129000,True,False,False,False,False
8760,936,315.0,141000,True,False,False,False,False
6860,1008,308.0,131000,True,False,False,False,False
8250,1053,692.0,142100,True,False,False,False,False
8176,1056,308.0,139000,True,False,False,False,False
9750,1442,301.0,157900,True,False,False,False,False
9250,1056,260.0,139400,True,False,False,False,False
11988,1244,336.0,150000,True,False,False,False,False
9100,1144,336.0,120000,True,False,False,False,False
9736,1721,464.0,174850,True,False,False,False,False
9770,922,308.0,116000,True,False,False,False,False
10152,1048,286.0,135000,True,False,False,False,False
12155,1657,484.0,163500,True,False,False,False,False
12198,1411,310.0,130000,True,False,False,False,False
10050,1216,336.0,129500,True,False,False,False,False
11556,1154,336.0,142000,True,False,False,False,False
8078,1560,484.0,128600,False,False,True,False,False
10950,948,410.0,125000,True,False,False,False,False
7942,1040,293.0,136000,True,False,False,False,False
8923,1008,240.0,134500,True,False,False,False,False
8540,925,252.0,127000,True,False,False,False,False
7134,1360,572.0,130000,True,False,False,False,False
7150,1540,352.0,115000,True,False,False,False,False
8400,925,390.0,116900,True,False,False,False,False
13300,928,252.0,132000,True,False,False,False,False
9532,1647,280.0,153000,True,False,False,False,False
15783,924,420.0,112500,True,False,False,False,False
14190,1544,0.0,138000,True,False,False,False,False
9600,893,576.0,135000,True,False,False,False,False
12099,1728,371.0,156000,True,False,False,False,False
21281,3086,1200.0,301600,True,False,False,False,False
10134,1034,240.0,109000,True,False,False,False,False
5500,882,0.0,103200,True,False,False,False,False
10284,1281,580.0,128500,True,False,False,False,False
10800,968,216.0,64500,True,False,False,False,False
10800,1534,0.0,148000,True,False,False,False,False
5400,691,216.0,86000,True,False,False,False,False
10090,1651,276.0,172000,True,False,False,False,False
8700,888,240.0,120000,True,False,False,False,False
8300,952,288.0,128500,True,False,False,False,False
11606,2080,504.0,135000,True,False,False,False,False
8064,924,576.0,122900,True,False,False,False,False
11664,1082,240.0,119200,True,False,False,False,False
10496,1846,315.0,143000,True,False,False,False,False
7200,988,276.0,119000,True,False,False,False,False
7200,1238,357.0,102000,True,False,False,False,False
7200,864,720.0,129000,True,False,False,False,False
7000,1134,254.0,135000,True,False,False,False,False
7500,1040,286.0,152000,True,False,False,False,False
7315,1170,338.0,140000,True,False,False,False,False
7903,1242,324.0,152000,True,False,False,False,False
8000,1377,351.0,156500,True,False,False,False,False
8000,1800,0.0,141000,False,False,True,False,False
7000,925,300.0,99000,True,False,False,False,False
9760,1851,440.0,187000,True,False,False,False,False
7590,1812,264.0,169500,True,False,False,False,False
6600,864,294.0,125500,True,False,False,False,False
6760,936,288.0,130000,True,False,False,False,False
6978,960,576.0,103000,True,False,False,False,False
9600,1432,360.0,132000,True,False,False,False,False
6000,1296,576.0,127500,True,False,False,False,False
4480,1022,184.0,89500,True,False,False,False,False
7200,936,672.0,140000,False,False,True,False,False
3153,967,180.0,99900,True,False,False,False,False
10800,1047,273.0,100000,True,False,False,False,False
7200,1072,379.0,130000,True,False,False,False,False
9000,1174,576.0,135000,True,False,False,False,False
6000,1183,308.0,120000,True,False,False,False,False
5925,1131,672.0,89471,True,False,False,False,False
5925,1141,252.0,85000,True,False,False,False,False
6000,960,308.0,108500,True,False,False,False,False
9639,1798,342.0,137000,True,False,False,False,False
3880,866,0.0,110500,True,False,False,False,False
8520,968,480.0,100000,True,False,False,False,False
10337,1772,816.0,184900,True,False,False,False,False
9863,1642,374.0,145000,True,False,False,False,False
9600,1472,250.0,125000,True,False,False,False,False
4571,1232,480.0,114000,True,False,False,False,False
13600,2337,560.0,90000,False,True,False,False,False
8398,1650,468.0,144100,True,False,False,False,False
9900,2210,205.0,117500,True,False,False,False,False
3600,1358,336.0,124500,True,False,False,False,False
13500,2454,576.0,185000,True,False,False,False,False
7200,2291,506.0,133900,False,True,False,False,False
5400,1616,216.0,152000,True,False,False,False,False
8100,1559,812.0,153500,True,False,False,False,False
10800,2554,704.0,159500,True,False,False,False,False
9439,1248,160.0,87000,True,False,False,False,False
8626,968,331.0,104500,True,False,False,False,False
11800,1382,384.0,110000,True,False,False,False,False
6854,1060,308.0,136500,True,False,False,False,False
8674,1435,308.0,128250,True,False,False,False,False
8731,1167,495.0,144000,True,False,False,False,False
8737,1635,440.0,210000,True,False,False,False,False
6125,1274,224.0,135000,True,False,False,False,False
6000,1232,217.0,128000,True,False,False,False,False
6000,1218,440.0,131000,True,False,False,False,False
6120,884,240.0,113000,True,False,False,False,False
6240,1409,528.0,126000,True,False,False,False,False
6240,1322,280.0,132000,True,False,False,False,False
6240,1426,230.0,131750,True,False,False,False,False
6120,1281,379.0,132500,True,False,False,False,False
6120,1513,180.0,137500,True,False,False,False,False
6120,854,576.0,132000,True,False,False,False,False
6240,1367,560.0,127500,True,False,False,False,False
6180,986,180.0,102000,True,False,False,False,False
7755,2264,408.0,200000,True,False,False,False,False
13515,1824,520.0,180500,True,False,False,False,False
8850,1376,576.0,165000,True,False,False,False,False
8550,1316,576.0,90000,True,False,False,False,False
8730,1396,384.0,153575,True,False,False,False,False
5700,1344,456.0,140000,True,False,False,False,False
8520,2526,216.0,136000,True,False,False,False,False
5680,1173,240.0,113000,True,False,False,False,False
5680,1214,216.0,117000,True,False,False,False,False
7758,1818,240.0,169500,True,False,False,False,False
7449,1108,280.0,139400,True,False,False,False,False
13200,2294,658.0,202500,True,False,False,False,False
6882,1355,0.0,127000,True,False,False,False,False
9000,1375,544.0,141000,True,False,False,False,False
9780,1952,299.0,212300,True,False,False,False,False
10320,2180,720.0,161000,True,False,False,False,False
4330,1315,436.0,99500,False,True,False,False,False
7200,1111,288.0,101000,True,False,False,False,False
4800,1196,440.0,109900,True,False,False,False,False
12358,1382,660.0,128500,True,False,False,False,False
10120,1889,308.0,122000,False,True,False,False,False
4388,840,0.0,87000,True,False,False,False,False
10320,1484,264.0,50000,True,False,False,False,False
12888,2267,498.0,219000,True,False,False,False,False
18030,3086,0.0,200500,True,False,False,False,False
8160,1134,240.0,126000,True,False,False,False,False
4484,1282,240.0,108500,False,True,False,False,False
11235,999,308.0,130000,False,True,False,False,False
11235,1452,572.0,158450,True,False,False,False,False
14299,1005,440.0,115400,True,False,False,False,False
7943,1029,261.0,118500,True,False,False,False,False
14149,1020,528.0,165000,True,False,False,False,False
11677,1040,264.0,123000,True,False,False,False,False
8400,913,240.0,129000,True,False,False,False,False
7094,894,384.0,125000,True,False,False,False,False
8978,948,300.0,108000,True,False,False,False,False
8425,868,576.0,119900,False,True,False,False,False
8665,897,264.0,115000,True,False,False,False,False
8398,943,528.0,134500,True,False,False,False,False
7742,955,386.0,127000,True,False,False,False,False
8724,894,450.0,129000,True,False,False,False,False
8197,1285,528.0,143500,True,False,False,False,False
8169,912,315.0,129000,True,False,False,False,False
14175,1375,323.0,187000,True,False,False,False,False
16779,2654,638.0,158000,True,False,False,False,False
25339,1416,576.0,112000,True,False,False,False,False
6960,1302,224.0,165250,True,False,False,False,False
11375,1299,494.0,150000,True,False,False,False,False
13770,1176,303.0,137000,True,False,False,False,False
9000,998,460.0,89500,True,False,False,False,False
115149,1824,739.0,302000,True,False,False,False,False
11075,1522,552.0,182000,True,False,False,False,False
10029,2060,521.0,211000,True,False,False,False,False
17541,1325,576.0,216000,True,False,False,False,False
22692,1630,649.0,130000,True,False,False,False,False
17808,1242,336.0,109900,True,False,False,False,False
12671,2422,527.0,255000,True,False,False,False,False
12615,2158,576.0,243000,True,False,False,False,False
10512,1626,332.0,154000,True,False,False,False,False
5400,864,399.0,118000,True,False,False,False,False
11515,943,308.0,80000,True,False,False,False,False
7711,1440,0.0,150000,False,False,True,False,False
9098,605,0.0,86000,True,False,False,False,False
3869,1038,264.0,130000,False,False,False,False,True
9280,1342,256.0,125000,True,False,False,False,False
11100,1480,253.0,136500,True,False,False,False,False
7550,1362,280.0,96000,True,False,False,False,False
9060,1340,252.0,120000,True,False,False,False,False
23920,1822,515.0,228500,True,False,False,False,False
10357,1442,719.0,179900,True,False,False,False,False
13474,2243,746.0,225000,True,False,False,False,False
10380,2730,576.0,301000,True,False,False,False,False
13125,2127,833.0,238000,True,False,False,False,False
11287,1982,575.0,228500,True,False,False,False,False
9317,1958,499.0,220000,True,False,False,False,False
9965,2696,792.0,383970,True,False,False,False,False
9965,2828,1052.0,424870,True,False,False,False,False
9178,1651,870.0,250000,True,False,False,False,False
10481,2140,894.0,360000,True,False,False,False,False
10652,1494,840.0,279500,True,False,False,False,False
11175,1316,440.0,200141,True,False,False,False,False
10235,1651,870.0,246500,True,False,False,False,False
9588,2574,868.0,276000,True,False,False,False,False
8814,1274,508.0,203000,True,False,False,False,False
11103,1456,440.0,155835,True,False,False,False,False
8556,1240,826.0,194000,True,False,False,False,False
6762,1208,628.0,195400,True,False,False,False,False
11750,1546,796.0,217000,True,False,False,False,False
8760,1500,674.0,212999,True,False,False,False,False
7242,1270,524.0,175900,True,False,False,False,False
9316,1795,578.0,191000,True,False,False,False,False
9317,1314,440.0,176432,True,False,False,False,False
14364,2062,454.0,277000,True,False,False,False,False
8883,1873,619.0,207000,True,False,False,False,False
159000,2144,389.0,277000,True,False,False,False,False
53107,1953,501.0,240000,True,False,False,False,False
12205,2087,444.0,187500,True,False,False,False,False
20064,1743,529.0,279000,True,False,False,False,False
14217,1022,747.0,139500,True,False,False,False,False
8775,990,299.0,126000,True,False,False,False,False
11249,1200,521.0,177500,True,False,False,False,False
10021,1308,497.0,175000,True,False,False,False,False
9531,1796,546.0,211000,True,False,False,False,False
8428,990,384.0,146000,True,False,False,False,False
16561,1097,242.0,147900,True,False,False,False,False
8070,990,0.0,123600,True,False,False,False,False
9337,1786,684.0,204750,True,False,False,False,False
10820,1873,597.0,235500,True,False,False,False,False
12352,1753,534.0,217000,True,False,False,False,False
9543,1690,517.0,190550,True,False,False,False,False
8826,1842,486.0,217500,True,False,False,False,False
10665,1479,558.0,226000,True,False,False,False,False
11317,1668,500.0,180000,True,False,False,False,False
11800,894,440.0,131000,True,False,False,False,False
8660,1025,370.0,153500,True,False,False,False,False
9720,1009,576.0,160000,True,False,False,False,False
8982,1040,748.0,134900,True,False,False,False,False
16300,907,308.0,130000,True,False,False,False,False
9675,879,440.0,120000,True,False,False,False,False
7700,882,461.0,112500,True,False,False,False,False
10356,969,440.0,122000,True,False,False,False,False
7200,864,576.0,127000,True,False,False,False,False
7200,875,728.0,117000,True,False,False,False,False
10386,2000,888.0,305900,True,False,False,False,False
9375,2169,647.0,228500,True,False,False,False,False
11354,1673,583.0,270000,True,False,False,False,False
8749,1459,527.0,192000,True,False,False,False,False
8749,1932,610.0,213000,True,False,False,False,False
8158,1729,542.0,200000,True,False,False,False,False
16226,2452,683.0,267000,True,False,False,False,False
11927,1592,484.0,228000,True,False,False,False,False
12728,2439,560.0,275000,True,False,False,False,False
15295,1992,608.0,211000,True,False,False,False,False
11248,1668,702.0,285000,True,False,False,False,False
10000,2090,556.0,240000,True,False,False,False,False
4435,848,420.0,131500,False,False,False,False,True
17227,1341,482.0,246900,True,False,False,False,False
8200,1928,434.0,219500,True,False,False,False,False
8450,1337,531.0,185000,True,False,False,False,False
8145,1476,552.0,179400,True,False,False,False,False
9245,1797,639.0,213500,True,False,False,False,False
8500,1422,626.0,179600,True,False,False,False,False
8769,1190,578.0,173500,True,False,False,False,False
8334,1330,437.0,167840,True,False,False,False,False
8333,1491,484.0,168675,True,False,False,False,False
9045,1536,400.0,167000,True,False,False,False,False
9170,1214,461.0,140000,True,False,False,False,False
9825,936,384.0,118500,True,False,False,False,False
8308,1088,520.0,110000,True,False,False,False,False
10921,960,432.0,94750,True,False,False,False,False
16287,1351,576.0,122000,True,False,False,False,False
8240,1179,622.0,110000,True,False,False,False,False
11841,816,0.0,118500,False,False,True,False,False
6285,1044,528.0,133500,True,False,False,False,False
7917,1113,504.0,148000,True,False,False,False,False
9555,2233,579.0,141000,False,False,True,False,False
8536,1125,430.0,155000,True,False,False,False,False
7024,1090,450.0,157000,True,False,False,False,False
7023,1408,489.0,171500,True,False,False,False,False
39290,5095,1154.0,183850,True,False,False,False,False
40094,4676,884.0,184750,True,False,False,False,False
3675,1072,525.0,140000,False,False,False,False,True
6400,960,392.0,131750,True,False,False,False,False
6882,1152,0.0,61500,False,False,True,False,False
10215,948,248.0,111000,True,False,False,False,False
8741,1195,0.0,98500,False,False,True,False,False
4270,774,0.0,79000,True,False,False,False,False
10042,865,216.0,108500,True,False,False,False,False
9450,894,400.0,110000,True,False,False,False,False
11767,1346,384.0,112000,True,False,False,False,False
8172,768,355.0,125000,True,False,False,False,False
8172,864,528.0,79275,True,False,False,False,False
8190,948,280.0,119000,True,False,False,False,False
10896,3395,0.0,200000,False,True,False,False,False
10890,2592,0.0,150000,False,False,True,False,False
10592,1502,180.0,165000,True,False,False,False,False
10594,789,200.0,96500,True,False,False,False,False
7223,1422,352.0,136500,True,False,False,False,False
6821,1298,240.0,146500,True,False,False,False,False
7200,1768,240.0,175000,True,False,False,False,False
4000,1098,216.0,148500,True,False,False,False,False
6720,1436,228.0,141500,True,False,False,False,False
7642,1426,216.0,189950,True,False,False,False,False
7155,1461,225.0,135000,True,False,False,False,False
7128,1646,240.0,164000,True,False,False,False,False
4280,694,352.0,90350,True,False,False,False,False
5362,1250,552.0,139000,True,False,False,False,False
6305,954,240.0,119750,True,False,False,False,False
7136,1958,492.0,145000,False,False,True,False,False
6270,2002,871.0,145000,False,False,True,False,False
7230,1718,264.0,238000,True,False,False,False,False
13108,1226,400.0,153500,True,False,False,False,False
22420,2624,864.0,239000,True,False,False,False,False
12168,3194,380.0,359100,True,False,False,False,False
7810,1755,231.0,188000,True,False,False,False,False
11275,1991,432.0,220000,True,False,False,False,False
6221,1355,528.0,140000,False,True,False,False,False
10570,2727,440.0,315000,True,False,False,False,False
7259,2320,180.0,259500,True,False,False,False,False
14442,1839,416.0,257500,True,False,False,False,False
13125,1740,240.0,219500,True,False,False,False,False
21000,2259,450.0,217000,True,False,False,False,False
25485,1560,580.0,201000,True,False,False,False,False
21579,1488,552.0,215000,True,False,False,False,False
1782,1045,462.0,123900,False,False,False,True,False
17871,1680,628.0,170000,True,False,False,False,False
3907,1020,509.0,200000,False,False,False,False,True
20693,1696,625.0,198000,True,False,False,False,False
32668,2515,484.0,200624,True,False,False,False,False
18044,2726,691.0,315000,True,False,False,False,False
8500,1517,0.0,115000,True,False,False,False,False
7000,1215,720.0,141000,True,False,False,False,False
5000,803,360.0,87000,True,False,False,False,False
7288,1601,0.0,129850,True,False,False,False,False
6060,1123,264.0,100000,True,False,False,False,False
9060,1828,0.0,150909,True,False,False,False,False
3672,816,100.0,75200,True,False,False,False,False
8263,1012,308.0,118400,True,False,False,False,False
8967,1077,338.0,67000,True,False,False,False,False
13710,1558,282.0,152000,True,False,False,False,False
11067,845,256.0,68104,True,False,False,False,False
8250,1991,0.0,119600,False,True,False,False,False
6565,1073,720.0,140000,True,False,False,False,False
6060,1001,216.0,124900,True,False,False,False,False
5568,1625,495.0,375000,False,False,False,False,True
4750,1625,538.0,235000,False,False,False,False,True
12150,1299,486.0,183500,True,False,False,False,False
7540,912,470.0,156000,True,False,False,False,False
9187,1080,484.0,134000,True,False,False,False,False
10000,1392,650.0,215000,True,False,False,False,False
12864,1409,576.0,245000,True,False,False,False,False
9928,1478,506.0,210000,True,False,False,False,False
8750,918,360.0,148000,True,False,False,False,False
8410,1026,528.0,143000,True,False,False,False,False
4054,1501,512.0,244000,False,False,False,False,True
9763,1502,286.0,330000,False,False,False,False,True
16905,1328,308.0,170000,True,False,False,False,False
19958,2279,461.0,257000,True,False,False,False,False
8368,1689,433.0,231713,True,False,False,False,False
8298,1564,502.0,267300,True,False,False,False,False
9037,1484,472.0,265900,True,False,False,False,False
10991,1571,722.0,239000,True,False,False,False,False
10656,1646,870.0,248900,True,False,False,False,False
10331,1240,528.0,174000,True,False,False,False,False
13758,1717,400.0,187500,True,False,False,False,False
9303,1756,422.0,204000,True,False,False,False,False
6718,1312,471.0,180500,True,False,False,False,False
9590,1146,438.0,187500,True,False,False,False,False
11305,1922,692.0,282000,True,False,False,False,False
7777,1491,571.0,178000,True,False,False,False,False
14536,1629,808.0,270000,True,False,False,False,False
11800,2486,452.0,279900,True,False,False,False,False
35133,1572,995.0,186700,True,False,False,False,False
15306,1776,712.0,283463,True,False,False,False,False
12633,1824,932.0,392000,True,False,False,False,False
12665,2482,642.0,281213,True,False,False,False,False
8402,1120,0.0,147000,True,False,False,False,False
43500,2034,1041.0,130000,True,False,False,False,False
6710,936,460.0,140000,False,False,False,False,True
25286,1040,648.0,132250,True,False,False,False,False
25000,1632,576.0,143000,False,False,True,False,False
32463,1622,1356.0,168000,False,True,False,False,False
4224,1060,572.0,129900,False,False,False,False,True
4224,1142,528.0,134000,False,False,False,False,True
1504,1092,253.0,85500,False,False,False,True,False
1533,992,297.0,106500,False,False,False,True,False
1495,1092,0.0,93900,False,False,False,False,True
2001,1092,286.0,75000,False,False,False,True,False
1936,630,0.0,84500,False,False,False,True,False
1890,1092,286.0,75190,False,False,False,True,False
11333,1062,539.0,146800,True,False,False,False,False
9129,1008,678.0,153500,True,False,False,False,False
15957,1356,528.0,188000,True,False,False,False,False
33983,1676,672.0,196000,True,False,False,False,False
8286,1432,531.0,157000,True,False,False,False,False
6723,796,0.0,138000,True,False,False,False,False
7244,768,624.0,129500,True,False,False,False,False
27697,1608,444.0,80000,True,False,False,False,False
7599,845,360.0,129500,True,False,False,False,False
11000,1178,502.0,135000,True,False,False,False,False
8314,816,264.0,124500,True,False,False,False,False
11625,816,264.0,139000,True,False,False,False,False
10712,974,0.0,93500,True,False,False,False,False
10447,887,288.0,124500,True,False,False,False,False
11027,1293,452.0,149900,True,False,False,False,False
10533,1024,313.0,157500,True,False,False,False,False
11765,1797,963.0,169000,True,False,False,False,False
39384,1390,550.0,252000,True,False,False,False,False
11727,1851,506.0,192100,True,False,False,False,False
8238,1525,400.0,183500,True,False,False,False,False
13006,2236,642.0,222000,True,False,False,False,False
13041,1671,423.0,170000,True,False,False,False,False
13031,1498,409.0,187500,True,False,False,False,False
9783,1776,443.0,202000,True,False,False,False,False
11207,1511,413.0,185000,True,False,False,False,False
19378,2462,576.0,320000,True,False,False,False,False
14859,1670,690.0,240000,True,False,False,False,False
13128,2064,527.0,250000,True,False,False,False,False
10463,1801,800.0,239900,True,False,False,False,False
13751,2212,773.0,309000,True,False,False,False,False
23257,2021,422.0,274725,True,False,False,False,False
13108,2687,618.0,270000,True,False,False,False,False
8076,1169,402.0,183500,True,False,False,False,False
7685,1501,420.0,165600,True,False,False,False,False
9084,1632,462.0,176500,True,False,False,False,False
3701,1204,461.0,130000,False,False,False,False,True
5306,1767,504.0,239000,False,False,False,False,True
6563,1742,564.0,275000,True,False,False,False,False
16023,2798,670.0,457347,True,False,False,False,False
18062,3390,758.0,545224,True,False,False,False,False
12292,2473,675.0,356383,True,False,False,False,False
16056,2868,716.0,556581,True,False,False,False,False
12438,2576,666.0,361919,True,False,False,False,False
16052,2698,736.0,535000,True,False,False,False,False
15922,2795,660.0,401179,True,False,False,False,False
13682,2945,641.0,438780,True,False,False,False,False
14762,2320,672.0,169000,True,False,False,False,False
34650,1056,572.0,145000,False,True,False,False,False
8147,1714,517.0,318000,False,False,False,False,True
11302,1826,758.0,319000,True,False,False,False,False
18261,2000,722.0,470000,True,False,False,False,False
14145,1621,440.0,202500,True,False,False,False,False
13837,2183,786.0,229000,True,False,False,False,False
16659,2263,539.0,235000,True,False,False,False,False
18800,1574,566.0,190000,True,False,False,False,False
10464,1102,582.0,169000,True,False,False,False,False
10400,1872,604.0,241500,True,False,False,False,False
10530,1857,482.0,188900,True,False,False,False,False
10240,1686,612.0,207500,True,False,False,False,False
16692,2784,564.0,250000,True,False,False,False,False
11475,1552,434.0,179900,True,False,False,False,False
9927,1083,596.0,172000,True,False,False,False,False
9512,2318,541.0,294323,True,False,False,False,False
10530,1875,485.0,184500,True,False,False,False,False
10140,1074,495.0,153500,True,False,False,False,False
10140,1664,528.0,162900,True,False,False,False,False
10140,1309,484.0,181000,True,False,False,False,False
10000,1103,462.0,155000,True,False,False,False,False
15870,1096,299.0,138800,True,False,False,False,False
9353,864,280.0,116050,True,False,False,False,False
8125,858,0.0,88000,True,False,False,False,False
7200,874,576.0,97500,True,False,False,False,False
8773,1419,543.0,190000,False,False,False,False,True
2760,1092,440.0,105500,False,False,False,False,True
2160,1365,440.0,125500,False,False,False,False,True
1953,987,264.0,83000,False,False,False,True,False
1890,1030,264.0,116000,False,False,False,True,False
1680,1218,0.0,91500,False,False,False,True,False
1680,1218,264.0,118000,False,False,False,True,False
1680,948,264.0,89000,False,False,False,True,False
1680,1092,264.0,108000,False,False,False,True,False
1680,987,288.0,94500,False,False,False,True,False
4043,1069,440.0,146300,False,False,False,False,True
7514,1387,300.0,145000,True,False,False,False,False
7838,900,288.0,123000,True,False,False,False,False
2280,1055,319.0,137500,False,False,False,True,False
2179,1456,460.0,144000,False,False,False,True,False
16737,1980,770.0,315000,True,False,False,False,False
16387,2589,831.0,412083,True,False,False,False,False
16259,2596,840.0,342643,True,False,False,False,False
16163,1618,880.0,252000,True,False,False,False,False
13891,2076,850.0,465000,True,False,False,False,False
12228,1740,874.0,293000,True,False,False,False,False
14780,1868,1085.0,415000,True,False,False,False,False
16033,1850,772.0,326000,True,False,False,False,False
14215,2376,853.0,325300,True,False,False,False,False
13418,2452,691.0,309000,True,False,False,False,False
13975,2206,670.0,300000,True,False,False,False,False
10240,2098,878.0,275500,True,False,False,False,False
9942,2091,521.0,338500,True,False,False,False,False
11924,2324,736.0,345000,True,False,False,False,False
12867,2253,575.0,344133,True,False,False,False,False
10672,2389,672.0,298236,True,False,False,False,False
11643,2358,784.0,329900,True,False,False,False,False
12378,1944,708.0,360000,True,False,False,False,False
11065,1970,753.0,281000,True,False,False,False,False
13758,1792,925.0,372397,True,False,False,False,False
14828,1780,816.0,378000,True,False,False,False,False
11846,1792,874.0,374000,True,False,False,False,False
20431,2728,706.0,437154,True,False,False,False,False
10927,1904,736.0,275000,True,False,False,False,False
13215,1914,746.0,279000,True,False,False,False,False
7052,1364,484.0,185850,False,False,False,False,True
5911,1565,556.0,282500,False,False,False,False,True
6955,1368,474.0,202500,False,False,False,False,True
6792,1368,474.0,202665,False,False,False,False,True
7740,1686,899.0,332200,False,False,False,False,True
6373,1666,575.0,310090,False,False,False,False,True
3136,1405,478.0,171750,False,False,False,False,True
10237,1316,397.0,169990,True,False,False,False,False
10237,1456,390.0,170440,True,False,False,False,False
10237,1492,440.0,169985,True,False,False,False,False
17104,1496,426.0,179665,True,False,False,False,False
14054,1863,660.0,219210,True,False,False,False,False
11660,1326,427.0,174190,True,False,False,False,False
15578,1456,429.0,172785,True,False,False,False,False
11631,2373,632.0,258000,True,False,False,False,False
9073,1492,440.0,185101,True,False,False,False,False
3087,1364,437.0,210250,False,False,False,False,True
3196,1557,420.0,234000,False,False,False,False,True
3196,1456,400.0,215000,False,False,False,False,True
2938,1511,398.0,246990,False,False,False,False,True
3072,1414,398.0,178740,False,False,False,False,True
3072,1548,388.0,225000,False,False,False,False,True
3010,1248,438.0,167240,False,False,False,False,True
3010,1142,440.0,156820,False,False,False,False,True
3013,1506,440.0,213490,False,False,False,False,True
3982,1567,648.0,264561,False,False,False,False,True
4045,1500,648.0,246578,False,False,False,False,True
21930,1838,372.0,192140,True,False,False,False,False
7861,1509,393.0,183200,True,False,False,False,False
9056,1414,403.0,178000,True,False,False,False,False
9171,1598,433.0,201490,True,False,False,False,False
