Lot Area,Gr Liv Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
11275,1991,220000,True,False,False,False,False
6221,1355,140000,False,True,False,False,False
10570,2727,315000,True,False,False,False,False
7259,2320,259500,True,False,False,False,False
14442,1839,257500,True,False,False,False,False
13125,1740,219500,True,False,False,False,False
21000,2259,217000,True,False,False,False,False
25485,1560,201000,True,False,False,False,False
21579,1488,215000,True,False,False,False,False
1782,1045,123900,False,False,False,True,False
17871,1680,170000,True,False,False,False,False
3907,1020,200000,False,False,False,False,True
20693,1696,198000,True,False,False,False,False
32668,2515,200624,True,False,False,False,False
18044,2726,315000,True,False,False,False,False
8500,1517,115000,True,False,False,False,False
7000,1215,141000,True,False,False,False,False
5000,803,87000,True,False,False,False,False
7288,1601,129850,True,False,False,False,False
6060,1123,100000,True,False,False,False,False
9060,1828,150909,True,False,False,False,False
3672,816,75200,True,False,False,False,False
8263,1012,118400,True,False,False,False,False
8967,1077,67000,True,False,False,False,False
13710,1558,152000,True,False,False,False,False
11067,845,68104,True,False,False,False,False
8250,1991,119600,False,True,False,False,False
6565,1073,140000,True,False,False,False,False
6060,1001,124900,True,False,False,False,False
5568,1625,375000,False,False,False,False,True
4750,1625,235000,False,False,False,False,True
12150,1299,183500,True,False,False,False,False
7540,912,156000,True,False,False,False,False
9187,1080,134000,True,False,False,False,False
10000,1392,215000,True,False,False,False,False
12864,1409,245000,True,False,False,False,False
9928,1478,210000,True,False,False,False,False
8750,918,148000,True,False,False,False,False
8410,1026,143000,True,False,False,False,False
4054,1501,244000,False,False,False,False,True
9763,1502,330000,False,False,False,False,True
16905,1328,170000,True,False,False,False,False
19958,2279,257000,True,False,False,False,False
8368,1689,231713,True,False,False,False,False
8298,1564,267300,True,False,False,False,False
9037,1484,265900,True,False,False,False,False
10991,1571,239000,True,False,False,False,False
10656,1646,248900,True,False,False,False,False
10331,1240,174000,True,False,False,False,False
13758,1717,187500,True,False,False,False,False
9303,1756,204000,True,False,False,False,False
6718,1312,180500,True,False,False,False,False
9590,1146,187500,True,False,False,False,False
11305,1922,282000,True,False,False,False,False
7777,1491,178000,True,False,False,False,False
14536,1629,270000,True,False,False,False,False
11800,2486,279900,True,False,False,False,False
35133,1572,186700,True,False,False,False,False
15306,1776,283463,True,False,False,False,False
12633,1824,392000,True,False,False,False,False
12665,2482,281213,True,False,False,False,False
8402,1120,147000,True,False,False,False,False
43500,2034,130000,True,False,False,False,False
6710,936,140000,False,False,False,False,True
25286,1040,132250,True,False,False,False,False
25000,1632,143000,False,False,True,False,False
32463,1622,168000,False,True,False,False,False
4224,1060,129900,False,False,False,False,True
4224,1142,134000,False,False,False,False,True
1504,1092,85500,False,False,False,True,False
1533,992,106500,False,False,False,True,False
1495,1092,93900,False,False,False,False,True
2001,1092,75000,False,False,False,True,False
1936,630,84500,False,False,False,True,False
1890,1092,75190,False,False,False,True,False
11333,1062,146800,True,False,False,False,False
9129,1008,153500,True,False,False,False,False
15957,1356,188000,True,False,False,False,False
33983,1676,196000,True,False,False,False,False
8286,1432,157000,True,False,False,False,False
6723,796,138000,True,False,False,False,False
7244,768,129500,True,False,False,False,False
27697,1608,80000,True,False,False,False,False
7599,845,129500,True,False,False,False,False
11000,1178,135000,True,False,False,False,False
8314,816,124500,True,False,False,False,False
11625,816,139000,True,False,False,False,False
10712,974,93500,True,False,False,False,False
10447,887,124500,True,False,False,False,False
11027,1293,149900,True,False,False,False,False
10533,1024,157500,True,False,False,False,False
11765,1797,169000,True,False,False,False,False
39384,1390,252000,True,False,False,False,False
11727,1851,192100,True,False,False,False,False
8238,1525,183500,True,False,False,False,False
13006,2236,222000,True,False,False,False,False
13041,1671,170000,True,False,False,False,False
13031,1498,187500,True,False,False,False,False
9783,1776,202000,True,False,False,False,False
11207,1511,185000,True,False,False,False,False
19378,2462,320000,True,False,False,False,False
14859,1670,240000,True,False,False,False,False
13128,2064,250000,True,False,False,False,False
10463,1801,239900,True,False,False,False,False
13751,2212,309000,True,False,False,False,False
23257,2021,274725,True,False,False,False,False
13108,2687,270000,True,False,False,False,False
8076,1169,183500,True,False,False,False,False
7685,1501,165600,True,False,False,False,False
9084,1632,176500,True,False,False,False,False
3701,1204,130000,False,False,False,False,True
5306,1767,239000,False,False,False,False,True
6563,1742,275000,True,False,False,False,False
16023,2798,457347,True,False,False,False,False
18062,3390,545224,True,False,False,False,False
12292,2473,356383,True,False,False,False,False
16056,2868,556581,True,False,False,False,False
12438,2576,361919,True,False,False,False,False
16052,2698,535000,True,False,False,False,False
15922,2795,401179,True,False,False,False,False
13682,2945,438780,True,False,False,False,False
14762,2320,169000,True,False,False,False,False
34650,1056,145000,False,True,False,False,False
8147,1714,318000,False,False,False,False,True
11302,1826,319000,True,False,False,False,False
18261,2000,470000,True,False,False,False,False
14145,1621,202500,True,False,False,False,False
13837,2183,229000,True,False,False,False,False
16659,2263,235000,True,False,False,False,False
18800,1574,190000,True,False,False,False,False
10464,1102,169000,True,False,False,False,False
10400,1872,241500,True,False,False,False,False
10530,1857,188900,True,False,False,False,False
10240,1686,207500,True,False,False,False,False
16692,2784,250000,True,False,False,False,False
11475,1552,179900,True,False,False,False,False
9927,1083,172000,True,False,False,False,False
9512,2318,294323,True,False,False,False,False
10530,1875,184500,True,False,False,False,False
10140,1074,153500,True,False,False,False,False
10140,1664,162900,True,False,False,False,False
10140,1309,181000,True,False,False,False,False
10000,1103,155000,True,False,False,False,False
15870,1096,138800,True,False,False,False,False
9353,864,116050,True,False,False,False,False
8125,858,88000,True,False,False,False,False
7200,874,97500,True,False,False,False,False
8773,1419,190000,False,False,False,False,True
2760,1092,105500,False,False,False,False,True
2160,1365,125500,False,False,False,False,True
1953,987,83000,False,False,False,True,False
1890,1030,116000,False,False,False,True,False
1680,1218,91500,False,False,False,True,False
1680,1218,118000,False,False,False,True,False
1680,948,89000,False,False,False,True,False
1680,1092,108000,False,False,False,True,False
1680,987,94500,False,False,False,True,False
4043,1069,146300,False,False,False,False,True
7514,1387,145000,True,False,False,False,False
7838,900,123000,True,False,False,False,False
2280,1055,137500,False,False,False,True,False
2179,1456,144000,False,False,False,True,False
16737,1980,315000,True,False,False,False,False
16387,2589,412083,True,False,False,False,False
16259,2596,342643,True,False,False,False,False
16163,1618,252000,True,False,False,False,False
13891,2076,465000,True,False,False,False,False
12228,1740,293000,True,False,False,False,False
14780,1868,415000,True,False,False,False,False
16033,1850,326000,True,False,False,False,False
14215,2376,325300,True,False,False,False,False
13418,2452,309000,True,False,False,False,False
13975,2206,300000,True,False,False,False,False
10240,2098,275500,True,False,False,False,False
9942,2091,338500,True,False,False,False,False
11924,2324,345000,True,False,False,False,False
12867,2253,344133,True,False,False,False,False
10672,2389,298236,True,False,False,False,False
11643,2358,329900,True,False,False,False,False
12378,1944,360000,True,False,False,False,False
11065,1970,281000,True,False,False,False,False
13758,1792,372397,True,False,False,False,False
14828,1780,378000,True,False,False,False,False
11846,1792,374000,True,False,False,False,False
20431,2728,437154,True,False,False,False,False
10927,1904,275000,True,False,False,False,False
13215,1914,279000,True,False,False,False,False
7052,1364,185850,False,False,False,False,True
5911,1565,282500,False,False,False,False,True
6955,1368,202500,False,False,False,False,True
6792,1368,202665,False,False,False,False,True
7740,1686,332200,False,False,False,False,True
6373,1666,310090,False,False,False,False,True
3136,1405,171750,False,False,False,False,True
10237,1316,169990,True,False,False,False,False
10237,1456,170440,True,False,False,False,False
10237,1492,169985,True,False,False,False,False
17104,1496,179665,True,False,False,False,False
14054,1863,219210,True,False,False,False,False
11660,1326,174190,True,False,False,False,False
15578,1456,172785,True,False,False,False,False
11631,2373,258000,True,False,False,False,False
9073,1492,185101,True,False,False,False,False
3087,1364,210250,False,False,False,False,True
3196,1557,234000,False,False,False,False,True
3196,1456,215000,False,False,False,False,True
2938,1511,246990,False,False,False,False,True
3072,1414,178740,False,False,False,False,True
3072,1548,225000,False,False,False,False,True
3010,1248,167240,False,False,False,False,True
3010,1142,156820,False,False,False,False,True
3013,1506,213490,False,False,False,False,True
3982,1567,264561,False,False,False,False,True
4045,1500,246578,False,False,False,False,True
21930,1838,192140,True,False,False,False,False
7861,1509,183200,True,False,False,False,False
9056,1414,178000,True,False,False,False,False
9171,1598,201490,True,False,False,False,False
11194,1936,230500,True,False,False,False,False
7875,1509,180000,True,False,False,False,False
8121,1664,172400,True,False,False,False,False
8658,1889,215000,True,False,False,False,False
11214,1886,199900,True,False,False,False,False
10852,1671,173000,True,False,False,False,False
12104,2322,287602,True,False,False,False,False
8738,2291,230000,True,False,False,False,False
9452,2392,348000,True,False,False,False,False
9660,1976,286000,True,False,False,False,False
9545,2234,300000,True,False,False,False,False
35760,3627,625000,True,False,False,False,False
9233,2855,405000,True,False,False,False,False
12011,1924,280000,True,False,False,False,False
12090,2263,258000,True,False,False,False,False
10019,2726,350000,True,False,False,False,False
17242,3500,584500,True,False,False,False,False
10236,2494,321000,True,False,False,False,False
10120,2526,290000,True,False,False,False,False
12585,2799,315000,True,False,False,False,False
12447,1964,252000,True,False,False,False,False
15218,1670,336820,True,False,False,False,False
20896,2097,423000,True,False,False,False,False
10182,1660,290000,True,False,False,False,False
8688,1616,232000,True,False,False,False,False
10936,1504,199000,True,False,False,False,False
8640,1278,198600,True,False,False,False,False
13162,2640,405749,True,False,False,False,False
11216,1489,232600,True,False,False,False,False
10728,1939,266000,True,False,False,False,False
8125,1553,186500,True,False,False,False,False
8125,1716,200825,True,False,False,False,False
8125,1576,197000,True,False,False,False,False
7200,1262,185000,True,False,False,False,False
7500,1266,176000,True,False,False,False,False
7200,1301,187750,True,False,False,False,False
7733,1142,139500,True,False,False,False,False
11024,1400,186800,True,False,False,False,False
13072,1131,132000,True,False,False,False,False
13072,1141,142500,True,False,False,False,False
13072,1158,158000,True,False,False,False,False
7800,1686,184000,True,False,False,False,False
7632,1585,184900,True,False,False,False,False
8304,1837,187000,True,False,False,False,False
7153,1603,175900,True,False,False,False,False
9370,1731,248500,True,False,False,False,False
7175,1398,172000,False,False,False,False,True
7175,1217,151000,False,False,False,False,True
9019,1320,150000,True,False,False,False,False
8900,1056,107000,True,False,False,False,False
7800,965,119900,True,False,False,False,False
9100,988,129500,True,False,False,False,False
9100,1728,125000,False,False,True,False,False
8927,1654,119500,False,False,True,False,False
9240,1211,144000,True,False,False,False,False
8471,1212,151000,True,False,False,False,False
9308,984,126000,True,False,False,False,False
8450,909,116000,True,False,False,False,False
8638,925,133500,True,False,False,False,False
13052,1024,120875,True,False,False,False,False
13526,935,137000,True,False,False,False,False
8020,912,124000,True,False,False,False,False
6993,1236,135000,True,False,False,False,False
8789,941,129200,True,False,False,False,False
14330,2646,260000,True,False,False,False,False
16059,2417,260000,True,False,False,False,False
11025,2826,334000,True,False,False,False,False
14541,2520,310000,True,False,False,False,False
13346,2295,268000,True,False,False,False,False
12461,1624,262000,True,False,False,False,False
3628,1143,176400,False,False,False,False,True
3316,1247,197000,False,False,False,False,True
3180,1200,151000,False,False,False,False,True
2544,1223,147400,False,False,False,True,False
2544,1223,149900,False,False,False,True,False
3180,1200,144152,False,False,False,False,True
2998,1524,166000,False,False,False,False,True
3735,1452,183900,False,False,False,False,True
2651,1382,165000,False,False,False,True,False
4447,1080,139000,False,False,False,False,True
8314,1694,200000,True,False,False,False,False
7180,1568,221000,True,False,False,False,False
9549,1494,270000,False,False,False,False,True
11250,1208,165000,True,False,False,False,False
3760,1235,214000,False,False,False,True,False
3640,1036,188000,False,False,False,True,False
3874,1226,190000,False,False,False,False,True
3876,1226,170000,False,False,False,True,False
50271,1842,385000,True,False,False,False,False
13110,1193,146500,False,True,False,False,False
10192,1920,170000,True,False,False,False,False
20781,2156,262500,True,False,False,False,False
11700,1416,179900,True,False,False,False,False
11029,2654,250000,True,False,False,False,False
10400,1790,165150,True,False,False,False,False
10140,1334,164500,True,False,False,False,False
9600,1164,140000,True,False,False,False,False
9750,980,135500,True,False,False,False,False
9600,1051,142000,True,False,False,False,False
8640,1770,155000,True,False,False,False,False
9360,976,157500,True,False,False,False,False
8400,1052,138500,True,False,False,False,False
8400,898,140000,True,False,False,False,False
9759,1051,124400,True,False,False,False,False
9600,1141,158000,True,False,False,False,False
9230,1200,146000,True,False,False,False,False
14803,1993,190000,True,False,False,False,False
10659,1050,136500,True,False,False,False,False
9100,864,129900,True,False,False,False,False
8393,1712,145000,False,False,True,False,False
8800,1565,185900,False,True,False,False,False
8800,1251,160000,True,False,False,False,False
10368,1488,167000,True,False,False,False,False
9350,1440,157500,True,False,False,False,False
10382,1095,140000,False,True,False,False,False
8973,1053,150000,True,False,False,False,False
10800,1248,151500,True,False,False,False,False
8550,816,129800,True,False,False,False,False
11425,1008,137000,True,False,False,False,False
9724,1043,137000,True,False,False,False,False
4712,1230,121600,True,False,False,False,False
5900,869,85500,True,False,False,False,False
5825,747,79900,True,False,False,False,False
7438,1252,127000,True,False,False,False,False
9600,1433,161000,True,False,False,False,False
10858,1624,146500,True,False,False,False,False
9600,1216,135000,True,False,False,False,False
10680,2136,137900,True,False,False,False,False
9490,1578,133000,True,False,False,False,False
9462,1728,137000,True,False,False,False,False
9888,936,121000,True,False,False,False,False
8917,1584,119000,False,False,True,False,False
12700,1246,172000,True,False,False,False,False
8500,1235,98600,True,False,False,False,False
14200,2157,226000,True,False,False,False,False
9000,1128,118000,True,False,False,False,False
25419,3112,235000,True,False,False,False,False
9723,1008,135000,True,False,False,False,False
7728,1190,132500,False,False,True,False,False
8163,1144,143000,True,False,False,False,False
8400,1364,132000,True,False,False,False,False
11600,1383,145250,True,False,False,False,False
9610,1336,162000,True,False,False,False,False
10000,1370,148000,True,False,False,False,False
14850,1092,141000,True,False,False,False,False
10152,1124,153000,True,False,False,False,False
10011,1236,134450,True,False,False,False,False
7032,943,135960,False,False,True,False,False
8092,1050,156000,True,False,False,False,False
11310,1375,140000,True,False,False,False,False
12778,1008,139500,True,False,False,False,False
10170,1575,155000,True,False,False,False,False
7700,1145,127000,True,False,False,False,False
11050,1005,133500,True,False,False,False,False
13600,1056,125000,True,False,False,False,False
15428,884,142000,True,False,False,False,False
21299,2039,167000,True,False,False,False,False
13300,1384,159000,True,False,False,False,False
22136,2640,180000,False,True,False,False,False
7500,1312,127000,True,False,False,False,False
7000,1310,112000,True,False,False,False,False
10410,713,99800,True,False,False,False,False
5400,833,117000,True,False,False,False,False
5400,1073,108480,True,False,False,False,False
10914,715,68000,True,False,False,False,False
7008,720,86900,True,False,False,False,False
10800,1130,120000,True,False,False,False,False
7200,1595,155500,True,False,False,False,False
10818,1760,80000,True,False,False,False,False
10410,1214,105000,True,False,False,False,False
10800,2414,160000,False,True,False,False,False
10800,1466,170000,True,False,False,False,False
8658,1324,160000,True,False,False,False,False
13400,1086,159950,True,False,False,False,False
10184,1146,165000,True,False,False,False,False
9786,1734,159000,True,False,False,False,False
9510,1207,147000,True,False,False,False,False
7800,912,115000,True,False,False,False,False
8910,1194,159500,True,False,False,False,False
7332,864,120000,True,False,False,False,False
7100,816,129900,True,False,False,False,False
10800,1773,183000,True,False,False,False,False
11650,1472,157500,True,False,False,False,False
18275,2448,277500,True,False,False,False,False
16321,1600,207500,True,False,False,False,False
12144,1521,147500,True,False,False,False,False
10800,1192,135000,True,False,False,False,False
7200,1040,109500,True,False,False,False,False
7200,1040,109900,True,False,False,False,False
7560,1040,133700,True,False,False,False,False
8544,1040,81400,False,False,True,False,False
8544,1040,87500,False,False,True,False,False
8544,1040,93500,False,False,True,False,False
8512,1556,119000,False,False,True,False,False
7945,1150,141000,True,False,False,False,False
7000,1150,146000,True,False,False,False,False
7590,1348,155000,True,False,False,False,False
10205,999,134500,True,False,False,False,False
7400,1045,120000,True,False,False,False,False
7000,864,105000,True,False,False,False,False
7000,1025,124000,False,True,False,False,False
9856,2014,169000,True,False,False,False,False
9906,1328,107000,True,False,False,False,False
9600,1668,135000,True,False,False,False,False
5520,1657,111500,True,False,False,False,False
9600,1416,156500,True,False,False,False,False
9600,1641,178000,True,False,False,False,False
6451,1428,139900,True,False,False,False,False
3960,1004,105000,True,False,False,False,False
5684,813,110000,True,False,False,False,False
7745,1951,111500,False,True,False,False,False
7741,1032,108000,True,False,False,False,False
5633,844,111500,True,False,False,False,False
9000,1750,124000,True,False,False,False,False
7200,864,105000,True,False,False,False,False
4400,1118,116000,True,False,False,False,False
7614,1376,96900,True,False,False,False,False
6000,960,135500,False,True,False,False,False
6000,1566,139000,True,False,False,False,False
7830,492,61500,True,False,False,False,False
9576,1182,120000,True,False,False,False,False
5820,1163,126175,True,False,False,False,False
5747,840,64000,True,False,False,False,False
9142,1928,137000,False,True,False,False,False
9600,1774,87000,True,False,False,False,False
10800,1768,163000,True,False,False,False,False
6300,2104,155000,True,False,False,False,False
5000,1440,79000,True,False,False,False,False
8850,1690,144000,True,False,False,False,False
3600,1368,114504,True,False,False,False,False
7200,1762,157000,True,False,False,False,False
11340,1200,125000,True,False,False,False,False
22950,3608,475000,True,False,False,False,False
5976,1248,93500,False,False,True,False,False
9750,960,125000,True,False,False,False,False
4761,1020,64500,True,False,False,False,False
7446,788,100000,True,False,False,False,False
6435,1577,140200,True,False,False,False,False
11737,1827,202500,True,False,False,False,False
5000,1664,159000,True,False,False,False,False
7800,1118,119900,False,True,False,False,False
6240,1176,114500,True,False,False,False,False
6240,1344,115000,True,False,False,False,False
6120,1162,75000,True,False,False,False,False
6120,1015,88000,True,False,False,False,False
6240,912,80500,True,False,False,False,False
6240,1576,149000,True,False,False,False,False
6120,1324,110000,True,False,False,False,False
6000,1103,110500,True,False,False,False,False
6000,616,89000,True,False,False,False,False
6380,1048,113000,True,False,False,False,False
11672,816,109000,True,False,False,False,False
33120,2486,220000,True,False,False,False,False
9873,960,129000,False,True,False,False,False
5310,1635,117000,True,False,False,False,False
4118,693,52500,True,False,False,False,False
10320,1430,107000,True,False,False,False,False
7518,1330,116500,True,False,False,False,False
9000,819,72000,True,False,False,False,False
8600,1376,119500,True,False,False,False,False
7200,1360,125500,True,False,False,False,False
9786,1077,91000,True,False,False,False,False
6780,754,84500,False,True,False,False,False
7200,984,90000,True,False,False,False,False
12375,1422,137500,True,False,False,False,False
11136,1921,150000,False,False,True,False,False
21370,1640,131000,True,False,False,False,False
6930,1352,130000,True,False,False,False,False
8250,1032,125000,True,False,False,False,False
5220,879,80000,True,False,False,False,False
5500,1073,157000,True,False,False,False,False
11235,1382,148000,True,False,False,False,False
10791,1296,90000,False,False,True,False,False
8414,1068,154500,True,False,False,False,False
11327,1064,153600,True,False,False,False,False
11777,1320,164500,True,False,False,False,False
10366,934,132000,True,False,False,False,False
9000,1059,142500,True,False,False,False,False
11553,1159,158000,True,False,False,False,False
7844,1400,149500,True,False,False,False,False
9535,1458,165000,True,False,False,False,False
10335,1721,180000,True,False,False,False,False
7176,1040,160500,True,False,False,False,False
9662,1967,156500,False,False,True,False,False
8235,1949,157000,False,False,True,False,False
13650,1920,172500,True,False,False,False,False
13125,1803,155000,True,False,False,False,False
17920,1779,170000,True,False,False,False,False
17529,872,105000,True,False,False,False,False
10246,960,145000,True,False,False,False,False
14175,1437,168000,True,False,False,False,False
20355,1830,278000,True,False,False,False,False
13050,1000,164000,True,False,False,False,False
15593,2287,225000,True,False,False,False,False
10820,810,130000,True,False,False,False,False
13350,894,142500,True,False,False,False,False
1700,1700,148400,False,False,False,True,False
5271,1453,190000,True,False,False,False,False
9375,1350,146000,True,False,False,False,False
6488,1150,128000,True,False,False,False,False
7800,2008,225000,True,False,False,False,False
19690,2201,274970,True,False,False,False,False
19950,2009,235000,True,False,False,False,False
19800,3672,415000,True,False,False,False,False
11679,1560,182000,True,False,False,False,False
12048,1488,135000,True,False,False,False,False
10519,1057,137000,True,False,False,False,False
9525,1855,136900,True,False,False,False,False
9525,1609,149900,True,False,False,False,False
6420,1148,123500,True,False,False,False,False
8335,1124,93000,True,False,False,False,False
7585,1456,91500,True,False,False,False,False
11200,1298,180000,True,False,False,False,False
12128,2559,209000,True,False,False,False,False
9554,1911,215000,True,False,False,False,False
9069,1440,224500,False,False,True,False,False
11003,1876,229800,True,False,False,False,False
7488,1208,183600,True,False,False,False,False
7406,1220,194000,True,False,False,False,False
6762,1294,193879,True,False,False,False,False
11210,1614,221500,True,False,False,False,False
8990,1498,204900,True,False,False,False,False
8760,1962,239799,True,False,False,False,False
13377,1846,233555,True,False,False,False,False
11645,1734,260000,True,False,False,False,False
11645,1590,294900,True,False,False,False,False
10984,1809,209700,True,False,False,False,False
9316,1614,225000,True,False,False,False,False
9316,1596,181000,True,False,False,False,False
10041,1915,220000,True,False,False,False,False
36500,1582,190000,True,False,False,False,False
21453,988,180000,True,False,False,False,False
70761,1533,280000,True,False,False,False,False
12000,1388,158900,True,False,False,False,False
8846,914,148000,True,False,False,False,False
13015,1100,145000,True,False,False,False,False
12438,1499,187000,True,False,False,False,False
8685,1425,193000,True,False,False,False,False
13568,990,156000,True,False,False,False,False
9100,1525,235000,True,False,False,False,False
9236,1494,217000,True,False,False,False,False
10264,1588,214000,True,False,False,False,False
9272,1749,196000,True,False,False,False,False
13426,1779,217000,True,False,False,False,False
13450,1861,200000,True,False,False,False,False
14006,1776,192500,True,False,False,False,False
13704,1541,205000,True,False,False,False,False
10780,954,132500,True,False,False,False,False
8340,1388,157500,True,False,False,False,False
10385,1282,174000,True,False,False,False,False
9920,971,128500,True,False,False,False,False
9560,864,128500,True,False,False,False,False
9800,894,149900,True,False,False,False,False
7200,864,119900,True,False,False,False,False
3612,1320,137000,False,False,False,True,False
11367,1989,255000,True,False,False,False,False
9930,1762,222000,True,False,False,False,False
9468,1755,214000,True,False,False,False,False
11088,1358,220000,True,False,False,False,False
14781,1787,275000,True,False,False,False,False
8726,1909,197000,True,False,False,False,False
8125,1654,230000,True,False,False,False,False
10566,2214,268500,True,False,False,False,False
21533,2049,210900,True,False,False,False,False
11250,1939,227000,True,False,False,False,False
11250,1995,237000,True,False,False,False,False
9750,2097,274300,True,False,False,False,False
9100,1836,216837,True,False,False,False,False
4435,848,133000,False,False,False,False,True
4435,848,155900,False,False,False,False,True
15611,1919,233230,True,False,False,False,False
8810,1390,207000,True,False,False,False,False
12393,1948,195000,True,False,False,False,False
9135,1700,200000,True,False,False,False,False
8581,1737,203160,True,False,False,False,False
8400,1611,195800,True,False,False,False,False
10084,1552,212900,True,False,False,False,False
11645,1720,196500,True,False,False,False,False
8772,1336,198000,True,False,False,False,False
8846,1500,173900,True,False,False,False,False
8461,1456,163990,True,False,False,False,False
8767,1310,164990,True,False,False,False,False
8777,1436,98000,True,False,False,False,False
17755,1466,149900,True,False,False,False,False
8877,1220,102000,True,False,False,False,False
7840,1012,127500,False,False,True,False,False
9400,980,127500,False,False,True,False,False
16133,1176,119900,True,False,False,False,False
7162,1724,196500,True,False,False,False,False
8050,914,117250,True,False,False,False,False
11060,2314,229000,True,False,False,False,False
3675,1072,145000,False,False,False,False,True
3675,1072,140000,False,False,False,False,True
3675,1072,142500,False,False,False,False,True
2522,1709,134000,False,False,False,True,False
2522,1709,130000,False,False,False,True,False
2522,1709,130000,False,False,False,True,False
2522,1709,137500,False,False,False,True,False
3363,1708,130000,False,False,False,False,True
6956,936,97900,True,False,False,False,False
7822,1338,92000,True,False,False,False,False
8707,1669,107000,True,False,False,False,False
8410,1184,81000,True,False,False,False,False
9738,1221,104900,True,False,False,False,False
8172,864,115000,True,False,False,False,False
16012,1482,125000,True,False,False,False,False
8248,1250,116000,True,False,False,False,False
8248,1414,83000,True,False,False,False,False
6204,2230,118500,True,False,False,False,False
8088,498,35000,True,False,False,False,False
11388,1273,121000,True,False,False,False,False
7082,1928,160000,False,True,False,False,False
8400,1595,140000,True,False,False,False,False
10890,1551,137000,True,False,False,False,False
6430,1340,128000,False,True,False,False,False
7000,1479,160000,True,False,False,False,False
13132,1784,138887,True,False,False,False,False
4899,1510,149000,True,False,False,False,False
6000,1522,102000,True,False,False,False,False
9399,1636,167000,True,False,False,False,False
7588,1802,200100,True,False,False,False,False
10164,1465,131000,True,False,False,False,False
6191,1288,112000,True,False,False,False,False
9550,1717,140000,True,False,False,False,False
21780,1550,195000,True,False,False,False,False
11435,1517,230000,True,False,False,False,False
12400,1717,194000,True,False,False,False,False
11600,1180,137500,True,False,False,False,False
11500,2057,250000,True,False,False,False,False
8170,1671,218000,True,False,False,False,False
16560,2345,239000,True,False,False,False,False
12320,1609,199500,True,False,False,False,False
14210,1801,210000,True,False,False,False,False
14115,1811,230000,True,False,False,False,False
12984,1647,217500,True,False,False,False,False
15600,2315,257000,True,False,False,False,False
15750,1336,157000,False,True,False,False,False
16381,1844,223000,True,False,False,False,False
7288,976,102000,True,False,False,False,False
7000,1285,145400,True,False,False,False,False
8534,672,72000,True,False,False,False,False
7030,641,85000,True,False,False,False,False
8765,951,106500,True,False,False,False,False
9060,1638,139000,True,False,False,False,False
11040,1336,108000,True,False,False,False,False
12366,729,51689,True,False,False,False,False
9000,480,35311,True,False,False,False,False
9000,1396,115000,False,True,False,False,False
8520,936,78000,True,False,False,False,False
5748,1778,375000,False,False,False,False,True
3842,1646,300000,False,False,False,False,True
23580,1625,242500,True,False,False,False,False
8385,1664,145000,False,False,True,False,False
9116,1491,209000,True,False,False,False,False
10530,1004,135000,False,False,True,False,False
11080,1210,148000,True,False,False,False,False
11070,1959,171000,False,False,True,False,False
26178,2519,335000,True,False,False,False,False
8239,1295,230000,False,False,False,False,True
50102,1650,250764,True,False,False,False,False
16669,1707,228000,True,False,False,False,False
13811,1137,176000,True,False,False,False,False
8049,1339,180000,True,False,False,False,False
11170,2514,250000,True,False,False,False,False
8098,1403,202000,True,False,False,False,False
14331,1800,312500,True,False,False,False,False
13618,1960,320000,True,False,False,False,False
11443,2028,369900,True,False,False,False,False
11577,1838,359900,True,False,False,False,False
31250,1600,81500,True,False,False,False,False
7020,1368,215000,False,False,True,False,False
4500,1216,164000,False,False,False,True,False
4500,1337,153500,False,False,False,False,True
17217,1140,84500,True,False,False,False,False
2665,1304,104500,False,False,False,False,True
2665,1475,127000,False,False,False,False,True
3964,2521,151400,False,False,False,False,True
10172,874,126500,True,False,False,False,False
11836,1652,146500,False,False,True,False,False
1470,630,73000,False,False,False,True,False
1484,1092,79400,False,False,False,False,True
13384,1360,140000,True,False,False,False,False
1533,630,92000,False,False,False,True,False
1533,1092,87550,False,False,False,True,False
1526,1092,79500,False,False,False,True,False
1936,1092,90500,False,False,False,True,False
1894,1092,71000,False,False,False,False,True
12640,1728,150900,False,False,True,False,False
9297,1728,188000,False,False,True,False,False
17400,1126,160000,True,False,False,False,False
20000,1224,131000,True,False,False,False,False
7937,1003,142500,True,False,False,False,False
8885,902,131000,True,False,False,False,False
10441,970,132000,True,False,False,False,False
10010,1389,170000,True,False,False,False,False
9627,2000,188000,True,False,False,False,False
